"Quartier 5","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"GAILLON","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","3 581","100.0","3 312","100.0","2 930","100.0","2 090","100.0","1 480","100.0","1 405","100.0","1 345","100.0","-5.1","-4.3"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","1 574","44.0","1 485","44.8","1 312","44.8","980","46.9","600","40.5","647","46.0","617","45.9","7.8","-4.6"
". Femmes","2 007","56.0","1 827","55.2","1 618","55.2","1 110","53.1","880","59.5","758","54.0","728","54.1","-13.9","-4.0"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","1 136","31.7","975","29.4","827","28.2","595","28.5","376","25.3","395","28.1","383","32.7","5.1","-3.0"
". Actifs femmes","1 083","30.2","968","29.2","819","28.0","565","27.0","380","25.5","385","27.4","358","30.6","1.3","-7.0"
". Actifs total","2 219","62.0","1 943","58.7","1 646","56.2","1 160","55.5","756","50.8","780","55.5","741","63.3","3.2","-5.0"
". Inactifs hommes","438","12.2","510","15.4","485","16.6","385","18.4","232","15.6","252","17.9","155","13.2","8.6","-38.5"
". Inactifs femmes","924","25.8","859","25.9","799","27.3","545","26.1","500","33.6","373","26.5","275","23.5","-25.4","-26.3"
". Inactifs total","1 362","38.0","1 369","41.3","1 284","43.8","930","44.5","732","49.2","625","44.5","430","36.7","-14.6","-31.2"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","3 302","92.2","2 921","88.2","2 560","87.4","1 780","85.2","1 300","87.8","1 161","82.6","1 112","82.7","-10.7","-4.2"
". Étrangers","279","7.8","391","11.8","370","12.6","310","14.8","180","12.2","244","17.4","233","17.3","35.6","-4.5"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","155","4.3","112","3.4","128","4.4","95","4.5","48","3.2","52","3.7","51","3.8","8.3","-1.9"
".  5 à 14 ans","317","8.9","251","7.6","211","7.2","165","7.9","128","8.6","97","6.9","123","9.1","-24.2","26.8"
". 15 à 24 ans","385","10.8","451","13.6","466","15.9","285","13.6","220","14.9","189","13.5","171","12.7","-14.1","-9.5"
". 25 à 34 ans","595","16.6","506","15.3","437","14.9","390","18.7","212","14.3","248","17.7","291","21.6","17.0","17.3"
". 35 à 64 ans","1 714","47.9","1 469","44.4","1 154","39.4","710","34.0","560","37.8","544","38.7","503","37.4","-2.9","-7.5"
". 65 à 74 ans","317","8.9","371","11.2","351","12.0","200","9.6","112","7.6","119","8.5","83","6.2","6.3","-30.3"
". 75 ans et plus","98","2.7","152","4.6","183","6.2","245","11.7","200","13.5","156","11.1","123","9.1","-22.0","-21.2"
