"Quartier 7","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"MAIL","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","11 919","100.0","11 345","100.0","9 983","100.0","7 710","100.0","6 492","100.0","6 377","100.0","5 783","100.0","-1.8","-9.3"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","5 327","44.7","5 277","46.5","4 725","47.3","3 690","47.9","3 068","47.3","3 127","49.0","2 933","50.7","1.9","-6.2"
". Femmes","6 592","55.3","6 068","53.5","5 258","52.7","4 020","52.1","3 424","52.7","3 250","51.0","2 850","49.3","-5.1","-12.3"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","3 922","32.9","3 596","31.7","3 156","31.6","2 425","31.5","1 804","27.7","1 994","31.3","1 966","38.2","10.5","-1.4"
". Actifs femmes","3 367","28.2","3 090","27.2","2 670","26.7","2 135","27.7","1 564","24.0","1 714","26.9","1 620","31.5","9.6","-5.5"
". Actifs total","7 289","61.2","6 686","58.9","5 826","58.4","4 560","59.1","3 368","51.8","3 708","58.1","3 586","69.8","10.1","-3.3"
". Inactifs hommes","1 405","11.8","1 681","14.8","1 569","15.7","1 265","16.4","1 276","19.6","1 133","17.8","644","12.5","-11.2","-43.2"
". Inactifs femmes","3 225","27.1","2 978","26.2","2 588","25.9","1 885","24.4","1 860","28.6","1 536","24.1","911","17.7","-17.4","-40.7"
". Inactifs total","4 630","38.8","4 659","41.1","4 157","41.6","3 150","40.9","3 136","48.2","2 669","41.9","1 555","30.2","-14.9","-41.7"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","11 201","94.0","10 392","91.6","8 650","86.6","6 240","80.9","4 944","76.2","4 915","77.1","4 748","82.1","-0.6","-3.4"
". Étrangers","718","6.0","953","8.4","1 333","13.4","1 470","19.1","1 548","23.8","1 462","22.9","1 035","17.9","-5.6","-29.2"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","633","5.3","526","4.6","460","4.6","275","3.6","248","3.8","296","4.6","245","4.2","19.4","-17.2"
".  5 à 14 ans","1 122","9.4","1 180","10.4","865","8.7","585","7.6","568","8.7","454","7.1","397","6.9","-20.1","-12.6"
". 15 à 24 ans","1 354","11.4","1 385","12.2","1 598","16.0","1 085","14.1","1 020","15.7","923","14.5","619","10.7","-9.5","-32.9"
". 25 à 34 ans","2 026","17.0","1 839","16.2","1 505","15.1","1 395","18.1","1 276","19.7","1 438","22.5","1 612","27.9","12.7","12.1"
". 35 à 64 ans","5 401","45.3","4 934","43.5","4 024","40.3","2 990","38.8","2 160","33.3","2 428","38.1","2 226","38.5","12.4","-8.3"
". 65 à 74 ans","1 003","8.4","1 013","8.9","1 014","10.2","915","11.9","628","9.7","383","6.0","356","6.2","-39.0","-7.0"
". 75 ans et plus","380","3.2","468","4.1","517","5.2","465","6.0","592","9.1","455","7.1","328","5.7","-23.1","-27.9"
