"Quartier 72","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"LA   CHAPELLE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","25 412","100.0","23 528","100.0","21 882","100.0","20 595","100.0","20 192","100.0","22 208","100.0","24 037","100.0","10.0","8.2"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","12 262","48.3","11 661","49.6","10 961","50.1","10 580","51.4","9 976","49.4","11 160","50.3","12 144","50.5","11.9","8.8"
". Femmes","13 150","51.7","11 867","50.4","10 921","49.9","10 015","48.6","10 216","50.6","11 048","49.7","11 893","49.5","8.1","7.6"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","8 636","34.1","7 854","33.4","7 214","33.0","7 120","34.6","6 092","30.0","7 051","31.7","7 025","36.4","15.7","-0.4"
". Actifs femmes","5 667","22.4","5 371","22.8","4 826","22.1","4 615","22.4","4 572","22.5","5 473","24.6","5 738","29.7","19.7","4.8"
". Actifs total","14 303","56.4","13 225","56.2","12 040","55.0","11 735","57.0","10 664","52.5","12 524","56.4","12 763","66.1","17.4","1.9"
". Inactifs hommes","3 625","14.3","3 807","16.2","3 747","17.1","3 460","16.8","4 000","19.7","4 109","18.5","2 708","14.0","2.7","-34.1"
". Inactifs femmes","7 415","29.3","6 496","27.6","6 095","27.9","5 400","26.2","5 644","27.8","5 575","25.1","3 836","19.9","-1.2","-31.2"
". Inactifs total","11 040","43.6","10 303","43.8","9 842","45.0","8 860","43.0","9 644","47.5","9 684","43.6","6 544","33.9","0.4","-32.4"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","24 843","97.8","21 880","93.0","19 200","87.7","16 710","81.1","14 704","72.8","16 053","72.3","17 581","73.1","9.2","9.5"
". Étrangers","569","2.2","1 648","7.0","2 682","12.3","3 885","18.9","5 488","27.2","6 155","27.7","6 456","26.9","12.2","4.9"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","1 614","6.4","1 259","5.4","1 228","5.6","940","4.6","1 104","5.5","1 509","6.8","1 581","6.6","36.7","4.8"
".  5 à 14 ans","3 050","12.0","2 647","11.3","2 168","9.9","2 215","10.8","2 336","11.6","2 346","10.6","3 149","13.1","0.4","34.2"
". 15 à 24 ans","3 646","14.3","3 287","14.0","3 527","16.1","3 015","14.6","2 976","14.7","2 904","13.1","2 878","12.0","-2.4","-0.9"
". 25 à 34 ans","4 266","16.8","4 147","17.6","3 853","17.6","4 140","20.1","4 276","21.2","4 871","21.9","4 677","19.5","13.9","-4.0"
". 35 à 64 ans","10 874","42.8","9 702","41.2","8 208","37.5","7 155","34.7","6 844","33.9","8 247","37.1","9 401","39.1","20.5","14.0"
". 65 à 74 ans","1 374","5.4","1 727","7.3","1 997","9.1","2 040","9.9","1 444","7.2","1 165","5.2","1 333","5.5","-19.3","14.4"
". 75 ans et plus","519","2.0","759","3.2","901","4.1","1 090","5.3","1 212","6.0","1 166","5.3","1 018","4.2","-3.8","-12.7"
