"Quartier 10","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"ENFANTS ROUGES","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","7 328","100.0","7 322","100.0","7 213","100.0","6 330","100.0","6 140","100.0","6 389","100.0","6 477","100.0","4.1","1.4"
"Résidences principales","-","","7 144","97.6","6 770","93.9","5 520","87.2","5 052","82.3","4 955","77.6","4 816","74.4","-1.9","-2.8"
"Logements vacants (1)","-","","94","1.3","223","3.1","670","10.6","836","13.6","995","15.6","1 280","19.8","19.0","28.6"
"Résidences secondaires","-","","84","1.1","220","3.1","140","2.2","252","4.1","115","1.8","211","3.3","-54.4","83.5"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","324","5.1","170","2.6","","-47.5"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","7 144","100.0","6 770","100.0","5 520","100.0","5 052","100.0","4 955","100.0","4 816","100.0","-1.9","-2.8"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","6 880","96.3","6 592","97.4","4 995","90.5","4 120","81.6","4 569","92.2","4 372","90.8","10.9","-4.3"
". 1915 à 1948","0","","212","3.0","133","2.0","465","8.4","664","13.1","299","6.0","301","6.3","-55.0","0.7"
". 1949 à 1981","0","","52","0.7","45","0.7","60","1.1","268","5.3","65","1.3","63","1.3","-75.7","-3.1"
". 1982 à 1989","-","","-","","-","","-","","-","","22","0.4","12","0.2","","-45.5"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","68","1.4","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","1 352","26.8","647","13.1","238","4.9","-52.1","-63.2"
". sans WC ou sans douche","-","","-","","-","","-","","836","16.5","584","11.8","420","8.7","-30.1","-28.1"
"Total sans confort","-","","-","","-","","-","","2 188","43.3","1 231","24.8","658","13.7","-43.7","-46.5"
". WC et douche, sans chauffage central","-","","-","","-","","-","","1 256","24.9","1 052","21.2","432","9.0","-16.2","-58.9"
". WC et douche, avec chauffage central","-","","-","","-","","-","","1 608","31.8","2 672","53.9","3 726","77.4","66.2","39.4"
"Total confort","-","","-","","-","","-","","2 864","56.7","3 724","75.2","4 158","86.3","30.0","11.7"
"Avec WC intérieurs","2 407","","2 305","32.3","2 340","34.6","2 790","50.5","3 280","64.9","3 949","79.7","4 263","88.5","20.4","8.0"
"Avec baignoire ou douche","901","","1 402","19.6","1 960","29.0","2 885","52.3","3 288","65.1","4 083","82.4","4 473","92.9","24.2","9.6"
