"Quartier 11","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"ARCHIVES","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","7 129","100.0","7 015","100.0","6 433","100.0","5 885","100.0","5 960","100.0","6 197","100.0","6 244","100.0","4.0","0.8"
"Résidences principales","-","","6 819","97.2","6 037","93.8","5 200","88.4","4 880","81.9","4 927","79.5","4 728","75.7","1.0","-4.0"
"Logements vacants (1)","-","","118","1.7","213","3.3","530","9.0","776","13.0","752","12.1","928","14.9","-3.1","23.4"
"Résidences secondaires","-","","78","1.1","183","2.8","155","2.6","304","5.1","134","2.2","292","4.7","-55.9","117.9"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","384","6.2","296","4.7","","-22.9"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","6 819","100.0","6 037","100.0","5 200","100.0","4 880","100.0","4 927","100.0","4 728","100.0","1.0","-4.0"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","6 557","96.2","5 507","91.2","4 520","86.9","4 312","88.4","4 146","84.1","3 962","83.8","-3.8","-4.4"
". 1915 à 1948","0","","215","3.2","461","7.6","440","8.5","252","5.2","180","3.7","261","5.5","-28.6","45.0"
". 1949 à 1981","0","","47","0.7","69","1.1","240","4.6","316","6.5","418","8.5","184","3.9","32.3","-56.0"
". 1982 à 1989","-","","-","","-","","-","","-","","183","3.7","251","5.3","","37.2"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","70","1.5","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","936","19.2","413","8.4","116","2.5","-55.9","-71.9"
". sans WC ou sans douche","-","","-","","-","","-","","832","17.0","514","10.4","309","6.5","-38.2","-39.9"
"Total sans confort","-","","-","","-","","-","","1 768","36.2","927","18.8","425","9.0","-47.6","-54.2"
". WC et douche, sans chauffage central","-","","-","","-","","-","","1 200","24.6","1 004","20.4","361","7.6","-16.3","-64.0"
". WC et douche, avec chauffage central","-","","-","","-","","-","","1 912","39.2","2 996","60.8","3 942","83.4","56.7","31.6"
"Total confort","-","","-","","-","","-","","3 112","63.8","4 000","81.2","4 303","91.0","28.5","7.6"
"Avec WC intérieurs","2 769","","2 675","39.2","2 577","42.7","3 170","61.0","3 472","71.1","4 271","86.7","4 396","93.0","23.0","2.9"
"Avec baignoire ou douche","805","","1 383","20.3","1 910","31.6","2 965","57.0","3 592","73.6","4 243","86.1","4 519","95.6","18.1","6.5"
