"Quartier 12","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"SAINT AVOYE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","6 711","100.0","6 550","100.0","5 944","100.0","5 270","100.0","4 916","100.0","5 753","100.0","6 009","100.0","17.0","4.4"
"Résidences principales","-","","6 283","95.9","5 636","94.8","4 495","85.3","4 092","83.2","4 498","78.2","4 438","73.9","9.9","-1.3"
"Logements vacants (1)","-","","127","1.9","131","2.2","685","13.0","596","12.1","717","12.5","1 085","18.1","20.3","51.3"
"Résidences secondaires","-","","140","2.1","177","3.0","90","1.7","228","4.6","159","2.8","236","3.9","-30.3","48.4"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","379","6.6","250","4.2","","-34.0"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","6 283","100.0","5 636","100.0","4 495","100.0","4 092","100.0","4 498","100.0","4 438","100.0","9.9","-1.3"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","5 894","93.8","5 414","96.1","4 170","92.8","2 460","60.1","3 408","75.8","3 481","78.4","38.5","2.1"
". 1915 à 1948","0","","373","5.9","218","3.9","210","4.7","736","18.0","262","5.8","193","4.3","-64.4","-26.3"
". 1949 à 1981","0","","16","0.3","4","0.1","115","2.6","896","21.9","635","14.1","647","14.6","-29.1","1.9"
". 1982 à 1989","-","","-","","-","","-","","-","","193","4.3","94","2.1","","-51.3"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","23","0.5","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","764","18.7","397","8.8","120","2.7","-48.0","-69.8"
". sans WC ou sans douche","-","","-","","-","","-","","692","16.9","408","9.1","309","7.0","-41.0","-24.3"
"Total sans confort","-","","-","","-","","-","","1 456","35.6","805","17.9","429","9.7","-44.7","-46.7"
". WC et douche, sans chauffage central","-","","-","","-","","-","","1 144","28.0","921","20.5","372","8.4","-19.5","-59.6"
". WC et douche, avec chauffage central","-","","-","","-","","-","","1 492","36.5","2 772","61.6","3 637","82.0","85.8","31.2"
"Total confort","-","","-","","-","","-","","2 636","64.4","3 693","82.1","4 009","90.3","40.1","8.6"
"Avec WC intérieurs","1 846","","1 685","26.8","1 717","30.5","2 300","51.2","2 908","71.1","3 871","86.1","4 090","92.2","33.1","5.7"
"Avec baignoire ou douche","504","","860","13.7","1 339","23.8","2 295","51.1","3 056","74.7","3 923","87.2","4 237","95.5","28.4","8.0"
