"Quartier 9","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"ARTS ET METIERS","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","8 474","100.0","8 409","100.0","8 468","100.0","7 140","100.0","6 496","100.0","6 594","100.0","6 947","100.0","1.5","5.4"
"Résidences principales","-","","8 169","97.1","7 866","92.9","6 395","89.6","5 460","84.1","5 212","79.0","5 367","77.3","-4.5","3.0"
"Logements vacants (1)","-","","146","1.7","379","4.5","595","8.3","888","13.7","937","14.2","1 200","17.3","5.5","28.1"
"Résidences secondaires","-","","94","1.1","223","2.6","150","2.1","148","2.3","91","1.4","160","2.3","-38.5","75.8"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","354","5.4","220","3.2","","-37.9"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","8 169","100.0","7 866","100.0","6 395","100.0","5 460","100.0","5 212","100.0","5 367","100.0","-4.5","3.0"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","8 120","99.4","7 463","94.9","6 115","95.6","5 208","95.4","4 938","94.7","4 961","92.4","-5.2","0.5"
". 1915 à 1948","0","","49","0.6","403","5.1","245","3.8","248","4.5","191","3.7","223","4.2","-23.0","16.8"
". 1949 à 1981","0","","0","0.0","0","0.0","35","0.5","4","0.1","45","0.9","29","0.5","1025.0","-35.6"
". 1982 à 1989","-","","-","","-","","-","","-","","38","0.7","0","0.0","","-100.0"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","154","2.9","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","1 584","29.0","820","15.7","348","6.5","-48.2","-57.6"
". sans WC ou sans douche","-","","-","","-","","-","","1 016","18.6","610","11.7","456","8.5","-40.0","-25.2"
"Total sans confort","-","","-","","-","","-","","2 600","47.6","1 430","27.4","804","15.0","-45.0","-43.8"
". WC et douche, sans chauffage central","-","","-","","-","","-","","1 408","25.8","1 195","22.9","533","9.9","-15.1","-55.4"
". WC et douche, avec chauffage central","-","","-","","-","","-","","1 452","26.6","2 587","49.6","4 030","75.1","78.2","55.8"
"Total confort","-","","-","","-","","-","","2 860","52.4","3 782","72.6","4 563","85.0","32.2","20.7"
"Avec WC intérieurs","2 286","","2 192","26.8","2 398","30.5","3 000","46.9","3 284","60.1","4 022","77.2","4 705","87.7","22.5","17.0"
"Avec baignoire ou douche","755","","1 341","16.4","1 980","25.2","3 040","47.5","3 472","63.6","4 152","79.7","4 877","90.9","19.6","17.5"
