"Quartier 11","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"ARCHIVES","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","16 454","100.0","15 911","100.0","13 553","100.0","10 285","100.0","8 912","100.0","8 951","100.0","8 609","100.0","0.4","-3.8"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","7 485","45.5","7 332","46.1","6 254","46.1","4 960","48.2","4 140","46.5","4 217","47.1","4 109","47.7","1.9","-2.6"
". Femmes","8 969","54.5","8 579","53.9","7 299","53.9","5 325","51.8","4 772","53.5","4 734","52.9","4 500","52.3","-0.8","-4.9"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","5 189","31.7","4 749","29.8","4 027","29.7","3 070","29.8","2 516","28.2","2 556","28.6","2 472","33.0","1.6","-3.3"
". Actifs femmes","4 143","25.3","3 965","24.9","3 397","25.1","2 540","24.7","2 156","24.1","2 369","26.5","2 330","31.1","9.9","-1.6"
". Actifs total","9 332","57.0","8 714","54.8","7 424","54.8","5 610","54.5","4 672","52.3","4 925","55.0","4 802","64.2","5.4","-2.5"
". Inactifs hommes","2 281","13.9","2 583","16.2","2 227","16.4","1 890","18.4","1 648","18.4","1 661","18.6","1 090","14.6","0.8","-34.4"
". Inactifs femmes","4 761","29.1","4 614","29.0","3 902","28.8","2 785","27.1","2 616","29.3","2 365","26.4","1 590","21.3","-9.6","-32.8"
". Inactifs total","7 042","43.0","7 197","45.2","6 129","45.2","4 675","45.5","4 264","47.7","4 026","45.0","2 680","35.8","-5.6","-33.4"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","15 752","95.7","14 700","92.4","12 237","90.3","8 845","86.0","7 596","85.2","7 700","86.0","7 494","87.0","1.4","-2.7"
". Étrangers","702","4.3","1 211","7.6","1 316","9.7","1 440","14.0","1 316","14.8","1 251","14.0","1 106","12.8","-4.9","-11.6"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","973","5.9","765","4.8","620","4.6","410","4.0","364","4.1","403","4.5","378","4.4","10.7","-6.2"
".  5 à 14 ans","1 754","10.7","1 844","11.6","1 302","9.6","890","8.7","660","7.4","740","8.3","749","8.7","12.1","1.2"
". 15 à 24 ans","1 843","11.2","2 093","13.2","1 997","14.7","1 355","13.2","1 148","12.9","1 115","12.5","921","10.7","-2.9","-17.4"
". 25 à 34 ans","2 773","16.9","2 363","14.9","1 954","14.4","1 840","17.9","1 828","20.5","1 774","19.8","1 879","21.8","-3.0","5.9"
". 35 à 64 ans","7 201","43.8","6 694","42.1","5 494","40.5","3 860","37.5","3 136","35.2","3 550","39.7","3 439","39.9","13.2","-3.1"
". 65 à 74 ans","1 270","7.7","1 415","8.9","1 413","10.4","1 205","11.7","944","10.6","629","7.0","671","7.8","-33.4","6.7"
". 75 ans et plus","560","3.4","737","4.6","773","5.7","725","7.0","832","9.3","740","8.3","572","6.6","-11.1","-22.7"
