"Quartier 8","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"BONNE NOUVELLE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","10 523","100.0","10 040","100.0","9 099","100.0","7 580","100.0","6 836","100.0","7 762","100.0","7 922","100.0","13.5","2.1"
"Résidences principales","-","","9 846","98.1","8 568","94.2","6 660","87.9","5 904","86.4","5 640","72.7","5 597","70.7","-4.5","-0.8"
"Logements vacants (1)","-","","86","0.9","270","3.0","730","9.6","672","9.8","1 414","18.2","1 731","21.9","110.4","22.4"
"Résidences secondaires","-","","108","1.1","261","2.9","190","2.5","260","3.8","74","1.0","139","1.8","-71.5","87.8"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","634","8.2","455","5.7","","-28.2"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","9 846","100.0","8 568","100.0","6 660","100.0","5 904","100.0","5 640","100.0","5 597","100.0","-4.5","-0.8"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","9 682","98.3","8 467","98.8","5 775","86.7","5 676","96.1","5 497","97.5","5 167","92.3","-3.2","-6.0"
". 1915 à 1948","0","","164","1.7","68","0.8","680","10.2","164","2.8","133","2.4","291","5.2","-18.9","118.8"
". 1949 à 1981","0","","0","0.0","33","0.4","205","3.1","64","1.1","10","0.2","34","0.6","-84.4","240.0"
". 1982 à 1989","-","","-","","-","","-","","-","","0","0.0","0","0.0","",""
". 1990 à 1999","-","","-","","-","","-","","-","","-","","105","1.9","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","1 764","29.9","1 117","19.8","446","8.0","-36.7","-60.1"
". sans WC ou sans douche","-","","-","","-","","-","","1 340","22.7","730","12.9","537","9.6","-45.5","-26.4"
"Total sans confort","-","","-","","-","","-","","3 104","52.6","1 847","32.7","983","17.6","-40.5","-46.8"
". WC et douche, sans chauffage central","-","","-","","-","","-","","1 628","27.6","1 511","26.8","698","12.5","-7.2","-53.8"
". WC et douche, avec chauffage central","-","","-","","-","","-","","1 172","19.9","2 282","40.5","3 916","70.0","94.7","71.6"
"Total confort","-","","-","","-","","-","","2 800","47.4","3 793","67.3","4 614","82.4","35.5","21.6"
"Avec WC intérieurs","2 366","","2 023","20.5","2 219","25.9","2 900","43.5","3 396","57.5","4 065","72.1","4 746","84.8","19.7","16.8"
"Avec baignoire ou douche","643","","1 235","12.5","1 859","21.7","2 680","40.2","3 556","60.2","4 251","75.4","5 019","89.7","19.5","18.1"
