"Quartier 47","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"BERCY","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","9 928","100.0","10 133","100.0","9 109","100.0","7 655","100.0","8 252","100.0","8 305","100.0","13 987","100.0","0.6","68.4"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","4 689","47.2","4 902","48.4","4 404","48.3","3 700","48.3","4 036","48.9","4 006","48.2","6 806","48.7","-0.7","69.9"
". Femmes","5 239","52.8","5 231","51.6","4 705","51.7","3 955","51.7","4 216","51.1","4 299","51.8","7 181","51.3","2.0","67.0"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","3 304","33.3","3 251","32.1","2 832","31.1","2 460","32.1","2 492","30.1","2 510","30.2","4 001","35.8","0.7","59.4"
". Actifs femmes","2 170","21.9","2 336","23.1","2 117","23.2","1 790","23.4","2 020","24.4","2 201","26.5","3 781","33.8","9.0","71.8"
". Actifs total","5 474","55.2","5 587","55.1","4 949","54.3","4 250","55.5","4 512","54.4","4 711","56.7","7 782","69.6","4.4","65.2"
". Inactifs hommes","1 369","13.8","1 651","16.3","1 572","17.3","1 240","16.2","1 584","19.1","1 496","18.0","1 370","12.3","-5.6","-8.4"
". Inactifs femmes","3 069","31.0","2 895","28.6","2 588","28.4","2 165","28.3","2 196","26.5","2 098","25.3","2 023","18.1","-4.5","-3.6"
". Inactifs total","4 438","44.8","4 546","44.9","4 160","45.7","3 405","44.5","3 780","45.6","3 594","43.3","3 393","30.4","-4.9","-5.6"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","9 726","98.0","9 756","96.3","8 672","95.2","6 860","89.6","7 144","86.6","7 313","88.1","12 637","90.3","2.4","72.8"
". Étrangers","202","2.0","377","3.7","437","4.8","795","10.4","1 108","13.4","992","11.9","1 350","9.7","-10.5","36.1"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","602","6.1","519","5.1","472","5.2","415","5.4","384","4.7","477","5.7","920","6.6","24.2","92.9"
".  5 à 14 ans","1 147","11.6","1 149","11.3","832","9.1","555","7.3","732","8.9","743","8.9","1 892","13.5","1.5","154.6"
". 15 à 24 ans","1 117","11.3","1 310","12.9","1 497","16.4","1 200","15.7","1 384","16.8","1 176","14.2","1 719","12.3","-15.0","46.2"
". 25 à 34 ans","1 697","17.1","1 617","16.0","1 343","14.7","1 475","19.3","1 652","20.0","1 957","23.6","3 008","21.5","18.5","53.7"
". 35 à 64 ans","4 481","45.1","4 440","43.8","3 676","40.4","2 815","36.8","2 872","34.8","2 889","34.8","5 221","37.3","0.6","80.7"
". 65 à 74 ans","629","6.3","760","7.5","866","9.5","745","9.7","696","8.4","511","6.2","579","4.1","-26.6","13.3"
". 75 ans et plus","239","2.4","338","3.3","423","4.6","450","5.9","532","6.4","552","6.6","648","4.6","3.8","17.4"
