"12ème   arrondissement","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","158 409","100.0","161 760","100.0","156 176","100.0","140 565","100.0","139 144","100.0","130 274","100.0","136 662","100.0","-6.4","4.9"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","73 840","46.6","75 527","46.7","72 870","46.7","65 600","46.7","64 652","46.5","59 566","45.7","63 121","46.2","-7.9","6.0"
". Femmes","84 569","53.4","86 233","53.3","83 306","53.3","74 965","53.3","74 492","53.5","70 708","54.3","73 541","53.8","-5.1","4.0"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","48 543","31.7","47 962","29.7","45 715","29.3","39 995","28.5","38 612","27.7","35 069","26.9","36 511","30.8","-9.2","4.1"
". Actifs femmes","35 661","23.3","37 656","23.3","36 265","23.2","34 415","24.5","34 380","24.6","34 435","26.4","37 084","31.3","0.2","7.7"
". Actifs total","84 204","54.9","85 618","52.9","81 980","52.5","74 410","52.9","72 992","52.3","69 504","53.4","73 595","62.0","-4.8","5.9"
". Inactifs hommes","21 455","14.0","27 565","17.0","27 155","17.4","25 605","18.2","26 520","19.0","24 497","18.8","17 368","14.6","-7.6","-29.1"
". Inactifs femmes","47 610","31.1","48 577","30.0","47 041","30.1","40 550","28.8","40 112","28.7","36 273","27.8","27 687","23.3","-9.6","-23.7"
". Inactifs total","69 065","45.1","76 142","47.1","74 196","47.5","66 155","47.1","66 632","47.7","60 770","46.6","45 055","38.0","-8.8","-25.9"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","153 117","96.7","153 060","94.6","144 893","92.8","126 510","90.0","122 284","87.9","115 732","88.8","123 236","90.2","-5.4","6.5"
". Étrangers","5 292","3.3","8 700","5.4","11 283","7.2","14 055","10.0","16 860","12.1","14 542","11.2","13 426","9.8","-13.7","-7.7"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","8 858","5.6","8 123","5.0","7 279","4.7","6 280","4.5","6 076","4.4","5 763","4.4","6 227","4.6","-5.2","8.1"
".  5 à 14 ans","16 851","10.6","18 433","11.4","15 211","9.7","12 040","8.6","11 444","8.2","10 508","8.1","11 785","8.6","-8.2","12.2"
". 15 à 24 ans","17 089","10.8","20 870","12.9","24 682","15.8","20 130","14.3","19 068","13.7","16 426","12.6","15 393","11.3","-13.9","-6.3"
". 25 à 34 ans","25 462","16.1","24 630","15.2","22 280","14.3","25 320","18.0","27 648","19.9","25 919","19.9","28 750","21.0","-6.3","10.9"
". 35 à 64 ans","68 879","43.5","68 382","42.3","62 287","39.9","51 430","36.6","50 340","36.2","48 578","37.3","51 523","37.7","-3.5","6.1"
". 65 à 74 ans","11 243","7.1","13 871","8.6","15 502","9.9","15 295","10.9","12 276","8.8","10 794","8.3","10 945","8.0","-12.1","1.4"
". 75 ans et plus","4 887","3.1","7 451","4.6","8 935","5.7","10 070","7.2","12 292","8.8","12 286","9.4","12 039","8.8","0.0","-2.0"
