"Quartier 36","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"ROCHECHOUART","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","36 925","100.0","34 884","100.0","31 186","100.0","26 845","100.0","25 264","100.0","22 383","100.0","22 212","100.0","-11.4","-0.8"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","15 875","43.0","15 285","43.8","13 682","43.9","12 230","45.6","12 264","48.5","10 484","46.8","10 698","48.2","-14.5","2.0"
". Femmes","21 050","57.0","19 599","56.2","17 504","56.1","14 615","54.4","13 000","51.5","11 899","53.2","11 514","51.8","-8.5","-3.2"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","11 187","30.3","9 697","27.8","8 424","27.0","7 545","28.1","7 536","29.8","6 320","28.2","6 570","33.8","-16.1","4.0"
". Actifs femmes","9 595","26.0","9 033","25.9","7 877","25.3","6 720","25.0","5 920","23.4","5 827","26.0","6 106","31.5","-1.6","4.8"
". Actifs total","20 782","56.3","18 730","53.7","16 301","52.3","14 265","53.1","13 456","53.1","12 147","54.3","12 676","65.3","-9.7","4.4"
". Inactifs hommes","4 687","12.7","5 588","16.0","5 258","16.9","4 685","17.5","4 792","18.9","4 164","18.6","2 721","14.0","-13.1","-34.7"
". Inactifs femmes","11 450","31.0","10 566","30.3","9 627","30.9","7 895","29.4","7 080","28.0","6 072","27.1","4 013","20.7","-14.2","-33.9"
". Inactifs total","16 137","43.7","16 154","46.3","14 885","47.7","12 580","46.9","11 872","46.9","10 236","45.7","6 734","34.7","-13.8","-34.2"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","34 781","94.2","32 528","93.2","28 494","91.4","23 320","86.9","21 100","83.5","19 121","85.4","19 438","87.5","-9.4","1.7"
". Étrangers","2 144","5.8","2 356","6.8","2 692","8.6","3 525","13.1","4 164","16.5","3 262","14.6","2 774","12.5","-21.7","-15.0"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","1 853","5.0","1 404","4.0","1 255","4.0","1 015","3.8","992","3.9","1 116","5.0","938","4.2","12.5","-15.9"
".  5 à 14 ans","3 403","9.2","3 287","9.4","2 517","8.1","2 125","7.9","1 956","7.7","1 878","8.4","1 864","8.4","-4.0","-0.7"
". 15 à 24 ans","3 880","10.5","4 487","12.9","4 787","15.3","3 590","13.4","3 444","13.6","2 889","12.9","2 615","11.8","-16.1","-9.5"
". 25 à 34 ans","6 122","16.6","5 146","14.8","4 442","14.2","4 705","17.5","4 976","19.7","4 591","20.5","5 036","22.7","-7.7","9.7"
". 35 à 64 ans","16 864","45.7","14 933","42.8","12 365","39.6","9 780","36.4","9 164","36.3","8 236","36.8","8 516","38.3","-10.1","3.4"
". 65 à 74 ans","3 262","8.8","3 654","10.5","3 628","11.6","3 155","11.8","2 384","9.4","1 618","7.2","1 582","7.1","-32.1","-2.2"
". 75 ans et plus","1 535","4.2","1 973","5.7","2 192","7.0","2 475","9.2","2 348","9.3","2 055","9.2","1 661","7.5","-12.5","-19.2"
