"Quartier 33","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"SAINT GEORGES","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","16 574","100.0","16 229","100.0","15 567","100.0","14 445","100.0","14 304","100.0","13 627","100.0","14 142","100.0","-4.7","3.8"
"Résidences principales","-","","15 623","96.3","14 736","94.7","13 255","91.8","12 640","88.4","11 390","83.6","11 311","80.0","-9.9","-0.7"
"Logements vacants (1)","-","","269","1.7","495","3.2","900","6.2","988","6.9","1 291","9.5","1 874","13.3","30.7","45.2"
"Résidences secondaires","-","","337","2.1","336","2.2","290","2.0","676","4.7","151","1.1","301","2.1","-77.7","99.3"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","795","5.8","656","4.6","","-17.5"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","15 623","100.0","14 736","100.0","13 255","100.0","12 640","100.0","11 390","100.0","11 311","100.0","-9.9","-0.7"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","14 999","96.0","13 979","94.9","11 935","90.0","10 212","80.8","9 857","86.5","9 863","87.2","-3.5","0.1"
". 1915 à 1948","0","","597","3.8","626","4.2","1 110","8.4","1 648","13.0","826","7.3","710","6.3","-49.9","-14.0"
". 1949 à 1981","0","","27","0.2","131","0.9","210","1.6","780","6.2","649","5.7","553","4.9","-16.8","-14.8"
". 1982 à 1989","-","","-","","-","","-","","-","","58","0.5","45","0.4","","-22.4"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","140","1.2","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","2 248","17.8","1 118","9.8","468","4.1","-50.3","-58.1"
". sans WC ou sans douche","-","","-","","-","","-","","1 876","14.8","1 047","9.2","923","8.2","-44.2","-11.8"
"Total sans confort","-","","-","","-","","-","","4 124","32.6","2 165","19.0","1 391","12.3","-47.5","-35.8"
". WC et douche, sans chauffage central","-","","-","","-","","-","","2 668","21.1","1 807","15.9","810","7.2","-32.3","-55.2"
". WC et douche, avec chauffage central","-","","-","","-","","-","","5 848","46.3","7 418","65.1","9 110","80.5","26.8","22.8"
"Total confort","-","","-","","-","","-","","8 516","67.4","9 225","81.0","9 920","87.7","8.3","7.5"
"Avec WC intérieurs","8 688","","8 237","52.7","8 071","54.8","8 630","65.1","9 344","73.9","9 563","84.0","10 155","89.8","2.3","6.2"
"Avec baignoire ou douche","4 430","","5 976","38.3","7 066","48.0","8 370","63.1","9 580","75.8","9 934","87.2","10 608","93.8","3.7","6.8"
