"5ème   arrondissement","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","106 773","100.0","96 172","100.0","83 071","100.0","67 500","100.0","62 128","100.0","61 260","100.0","58 841","100.0","-1.4","-3.9"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","50 215","47.0","44 805","46.6","38 239","46.0","30 635","45.4","27 728","44.6","27 858","45.5","26 836","45.6","0.5","-3.7"
". Femmes","56 558","53.0","51 367","53.4","44 832","54.0","36 865","54.6","34 400","55.4","33 402","54.5","32 005","54.4","-2.9","-4.2"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","31 985","30.7","27 636","28.7","22 484","27.1","17 080","25.3","15 808","25.4","15 590","25.4","14 596","27.8","-1.4","-6.4"
". Actifs femmes","24 996","24.0","23 060","24.0","19 617","23.6","16 425","24.3","15 316","24.6","16 008","26.1","14 915","28.4","4.5","-6.8"
". Actifs total","56 981","54.6","50 696","52.7","42 101","50.7","33 505","49.6","31 124","50.0","31 598","51.6","29 511","56.2","1.5","-6.6"
". Inactifs hommes","16 215","15.5","17 169","17.9","15 755","19.0","13 555","20.1","12 100","19.4","12 268","20.0","8 949","17.1","1.4","-27.1"
". Inactifs femmes","31 111","29.8","28 307","29.4","25 215","30.4","20 440","30.3","19 084","30.6","17 394","28.4","14 021","26.7","-8.9","-19.4"
". Inactifs total","47 326","45.4","45 476","47.3","40 970","49.3","33 995","50.4","31 184","50.0","29 662","48.4","22 970","43.8","-4.9","-22.6"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","100 519","94.1","86 525","90.0","73 998","89.1","58 975","87.4","53 572","86.2","53 548","87.4","52 181","88.7","0.0","-2.6"
". Étrangers","6 254","5.9","9 647","10.0","9 073","10.9","8 525","12.6","8 556","13.8","7 712","12.6","6 660","11.3","-9.9","-13.6"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","5 757","5.4","4 341","4.5","3 529","4.2","2 835","4.2","2 224","3.6","2 197","3.6","1 984","3.4","-1.2","-9.7"
".  5 à 14 ans","10 438","9.8","9 099","9.5","6 776","8.2","5 130","7.6","5 000","8.0","4 431","7.2","4 376","7.4","-11.4","-1.2"
". 15 à 24 ans","14 013","13.1","14 861","15.5","14 815","17.8","11 340","16.8","10 516","16.9","10 491","17.1","10 007","17.0","-0.2","-4.6"
". 25 à 34 ans","19 296","18.1","16 267","16.9","13 914","16.7","13 100","19.4","12 616","20.3","12 320","20.1","11 943","20.3","-2.3","-3.1"
". 35 à 64 ans","43 721","40.9","38 289","39.8","30 617","36.9","22 575","33.4","21 276","34.2","21 949","35.8","21 161","36.0","3.2","-3.6"
". 65 à 74 ans","7 638","7.2","8 569","8.9","8 409","10.1","7 330","10.9","4 932","7.9","4 463","7.3","4 396","7.5","-9.5","-1.5"
". 75 ans et plus","3 444","3.2","4 746","4.9","5 011","6.0","5 190","7.7","5 564","9.0","5 409","8.8","4 974","8.5","-2.8","-8.0"
