"Quartier 17","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"SAINT VICTOR","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","24 720","100.0","21 815","100.0","18 336","100.0","14 580","100.0","12 460","100.0","12 311","100.0","11 661","100.0","-1.2","-5.3"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","11 660","47.2","10 255","47.0","8 373","45.7","6 530","44.8","5 508","44.2","5 525","44.9","5 340","45.8","0.3","-3.3"
". Femmes","13 060","52.8","11 560","53.0","9 963","54.3","8 050","55.2","6 952","55.8","6 786","55.1","6 321","54.2","-2.4","-6.9"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","7 715","31.9","6 652","30.5","5 118","27.9","3 555","24.4","3 332","26.6","3 245","26.4","2 977","28.6","-2.6","-8.3"
". Actifs femmes","5 866","24.3","5 203","23.9","4 420","24.1","3 580","24.6","3 156","25.2","3 270","26.6","3 013","29.0","3.6","-7.9"
". Actifs total","13 581","56.2","11 855","54.3","9 538","52.0","7 135","48.9","6 488","51.9","6 515","52.9","5 990","57.6","0.4","-8.1"
". Inactifs hommes","3 415","14.1","3 603","16.5","3 255","17.8","2 975","20.4","2 224","17.8","2 280","18.5","1 732","16.7","2.5","-24.0"
". Inactifs femmes","7 171","29.7","6 357","29.1","5 543","30.2","4 470","30.7","3 796","30.3","3 516","28.6","2 673","25.7","-7.4","-24.0"
". Inactifs total","10 586","43.8","9 960","45.7","8 798","48.0","7 445","51.1","6 020","48.1","5 796","47.1","4 405","42.4","-3.7","-24.0"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","23 462","94.9","19 320","88.6","16 191","88.3","12 460","85.5","10 728","86.1","10 736","87.2","10 337","88.6","0.1","-3.7"
". Étrangers","1 258","5.1","2 495","11.4","2 145","11.7","2 120","14.5","1 732","13.9","1 575","12.8","1 324","11.4","-9.1","-15.9"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","1 380","5.6","926","4.2","756","4.1","535","3.7","436","3.5","447","3.6","410","3.5","2.5","-8.3"
".  5 à 14 ans","2 338","9.5","2 039","9.3","1 483","8.1","970","6.7","808","6.5","874","7.1","856","7.3","8.2","-2.1"
". 15 à 24 ans","2 914","11.8","3 082","14.1","3 111","17.0","2 375","16.3","2 048","16.4","1 956","15.9","1 818","15.6","-4.5","-7.1"
". 25 à 34 ans","4 299","17.4","3 714","17.0","2 907","15.9","2 775","19.0","2 524","20.3","2 542","20.6","2 427","20.8","0.7","-4.5"
". 35 à 64 ans","10 546","42.7","8 962","41.1","6 941","37.9","4 890","33.5","4 356","35.0","4 450","36.1","4 294","36.8","2.2","-3.5"
". 65 à 74 ans","1 836","7.4","2 006","9.2","1 957","10.7","1 815","12.4","1 100","8.8","917","7.4","891","7.6","-16.6","-2.8"
". 75 ans et plus","854","3.5","1 086","5.0","1 181","6.4","1 220","8.4","1 188","9.5","1 125","9.1","965","8.3","-5.3","-14.2"
