"Quartier 17","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"SAINT VICTOR","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","11 124","100.0","10 384","100.0","9 194","100.0","8 680","100.0","8 784","100.0","8 777","100.0","8 510","100.0","-0.1","-3.0"
"Résidences principales","-","","10 020","96.5","8 554","93.0","7 635","88.0","7 160","81.5","7 007","79.8","6 897","81.0","-2.1","-1.6"
"Logements vacants (1)","-","","170","1.6","341","3.7","780","9.0","800","9.1","834","9.5","878","10.3","4.3","5.3"
"Résidences secondaires","-","","194","1.9","299","3.3","265","3.1","824","9.4","337","3.8","335","3.9","-59.1","-0.6"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","599","6.8","400","4.7","","-33.2"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","10 020","100.0","8 554","100.0","7 635","100.0","7 160","100.0","7 007","100.0","6 897","100.0","-2.1","-1.6"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","9 303","92.8","7 840","91.7","6 705","87.8","6 332","88.4","5 960","85.1","5 969","86.5","-5.9","0.2"
". 1915 à 1948","0","","625","6.2","602","7.0","670","8.8","472","6.6","468","6.7","455","6.6","-0.8","-2.8"
". 1949 à 1981","0","","92","0.9","112","1.3","260","3.4","356","5.0","483","6.9","347","5.0","35.7","-28.2"
". 1982 à 1989","-","","-","","-","","-","","-","","96","1.4","20","0.3","","-79.2"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","106","1.5","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","1 016","14.2","561","8.0","233","3.4","-44.8","-58.5"
". sans WC ou sans douche","-","","-","","-","","-","","1 120","15.6","746","10.6","550","8.0","-33.4","-26.3"
"Total sans confort","-","","-","","-","","-","","2 136","29.8","1 307","18.7","783","11.4","-38.8","-40.1"
". WC et douche, sans chauffage central","-","","-","","-","","-","","1 960","27.4","1 367","19.5","616","8.9","-30.3","-54.9"
". WC et douche, avec chauffage central","-","","-","","-","","-","","3 064","42.8","4 333","61.8","5 498","79.7","41.4","26.9"
"Total confort","-","","-","","-","","-","","5 024","70.2","5 700","81.3","6 114","88.6","13.5","7.3"
"Avec WC intérieurs","4 367","","4 222","42.1","4 436","51.9","5 335","69.9","5 572","77.8","6 039","86.2","6 251","90.6","8.4","3.5"
"Avec baignoire ou douche","1 378","","2 405","24.0","3 359","39.3","5 015","65.7","5 600","78.2","6 107","87.2","6 527","94.6","9.1","6.9"
