"Quartier 18","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"JARDIN DES PLANTES","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","27 584","100.0","25 748","100.0","23 911","100.0","19 805","100.0","18 560","100.0","18 889","100.0","18 005","100.0","1.8","-4.7"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","12 436","45.1","11 639","45.2","10 853","45.4","9 015","45.5","8 084","43.6","8 348","44.2","8 055","44.7","3.3","-3.5"
". Femmes","15 148","54.9","14 109","54.8","13 058","54.6","10 790","54.5","10 476","56.4","10 541","55.8","9 950","55.3","0.6","-5.6"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","8 483","30.9","7 495","29.1","6 429","26.9","5 240","26.5","4 744","25.5","4 856","25.7","4 503","28.0","2.4","-7.3"
". Actifs femmes","6 661","24.3","6 466","25.1","5 727","24.0","4 990","25.2","4 824","25.9","5 210","27.6","4 795","29.9","8.0","-8.0"
". Actifs total","15 144","55.2","13 961","54.2","12 156","50.8","10 230","51.7","9 568","51.4","10 066","53.3","9 298","57.9","5.2","-7.6"
". Inactifs hommes","3 945","14.4","4 144","16.1","4 424","18.5","3 775","19.1","3 396","18.2","3 492","18.5","2 552","15.9","2.8","-26.9"
". Inactifs femmes","8 349","30.4","7 643","29.7","7 331","30.7","5 800","29.3","5 652","30.4","5 331","28.2","4 207","26.2","-5.7","-21.1"
". Inactifs total","12 294","44.8","11 787","45.8","11 755","49.2","9 575","48.3","9 048","48.6","8 823","46.7","6 759","42.1","-2.5","-23.4"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","26 744","97.0","24 470","95.0","22 330","93.4","18 030","91.0","16 596","89.4","16 803","89.0","16 273","90.4","1.2","-3.2"
". Étrangers","840","3.0","1 278","5.0","1 581","6.6","1 775","9.0","1 964","10.6","2 086","11.0","1 732","9.6","6.2","-17.0"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","1 566","5.7","1 273","4.9","1 172","4.9","945","4.8","628","3.4","690","3.7","674","3.7","9.9","-2.3"
".  5 à 14 ans","2 926","10.6","2 570","10.0","2 136","8.9","1 680","8.5","1 700","9.2","1 391","7.4","1 274","7.1","-18.2","-8.4"
". 15 à 24 ans","3 111","11.3","3 408","13.2","3 767","15.8","2 715","13.7","2 780","15.0","2 781","14.7","2 621","14.6","0.0","-5.8"
". 25 à 34 ans","4 716","17.1","4 112","16.0","3 902","16.3","4 185","21.1","3 760","20.3","3 950","20.9","3 800","21.1","5.1","-3.8"
". 35 à 64 ans","12 198","44.2","10 779","41.9","9 073","37.9","6 755","34.1","6 512","35.1","6 820","36.1","6 527","36.3","4.7","-4.3"
". 65 à 74 ans","2 044","7.4","2 347","9.1","2 504","10.5","2 115","10.7","1 504","8.1","1 385","7.3","1 393","7.7","-7.9","0.6"
". 75 ans et plus","877","3.2","1 259","4.9","1 357","5.7","1 410","7.1","1 676","9.0","1 872","9.9","1 716","9.5","11.7","-8.3"
