"Quartier 29","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"CHAMPS ELYSEES","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","12 018","100.0","11 065","100.0","10 287","100.0","7 980","100.0","6 396","100.0","5 402","100.0","4 614","100.0","-15.5","-14.6"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","4 863","40.5","4 613","41.7","4 511","43.9","3 605","45.2","2 904","45.4","2 476","45.8","2 164","46.9","-14.7","-12.6"
". Femmes","7 155","59.5","6 452","58.3","5 776","56.1","4 375","54.8","3 492","54.6","2 926","54.2","2 450","53.1","-16.2","-16.3"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","3 236","27.1","2 816","25.4","2 709","26.3","2 250","28.2","1 664","26.0","1 414","26.2","1 211","29.6","-15.0","-14.4"
". Actifs femmes","3 465","29.0","3 097","28.0","2 748","26.7","1 980","24.8","1 468","22.9","1 329","24.6","1 135","27.8","-9.5","-14.6"
". Actifs total","6 701","56.0","5 913","53.4","5 457","53.0","4 230","53.0","3 132","48.9","2 743","50.8","2 346","57.4","-12.4","-14.5"
". Inactifs hommes","1 578","13.2","1 797","16.2","1 802","17.5","1 355","17.0","1 252","19.5","1 062","19.7","682","16.7","-15.2","-35.8"
". Inactifs femmes","3 679","30.8","3 355","30.3","3 028","29.4","2 395","30.0","2 024","31.6","1 597","29.6","1 057","25.9","-21.1","-33.8"
". Inactifs total","5 257","44.0","5 152","46.6","4 830","47.0","3 750","47.0","3 276","51.1","2 659","49.2","1 739","42.6","-18.8","-34.6"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","10 824","90.1","9 507","85.9","8 503","82.7","6 170","77.3","4 812","75.2","4 050","75.0","3 534","76.6","-15.8","-12.7"
". Étrangers","1 194","9.9","1 558","14.1","1 784","17.3","1 810","22.7","1 584","24.8","1 352","25.0","1 080","23.4","-14.6","-20.1"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","572","4.8","389","3.5","315","3.1","310","3.9","184","2.9","223","4.1","166","3.6","21.2","-25.6"
".  5 à 14 ans","1 079","9.0","1 097","9.9","883","8.6","745","9.3","516","8.1","455","8.4","363","7.9","-11.8","-20.2"
". 15 à 24 ans","1 433","11.9","1 600","14.5","1 926","18.7","1 210","15.2","1 028","16.1","728","13.5","592","12.8","-29.2","-18.7"
". 25 à 34 ans","1 968","16.4","1 548","14.0","1 400","13.6","1 155","14.5","812","12.7","741","13.7","663","14.4","-8.7","-10.5"
". 35 à 64 ans","5 368","44.7","4 808","43.5","3 979","38.7","3 070","38.5","2 616","40.9","2 195","40.6","1 944","42.1","-16.1","-11.4"
". 65 à 74 ans","1 058","8.8","1 048","9.5","1 171","11.4","860","10.8","612","9.6","504","9.3","407","8.8","-17.6","-19.2"
". 75 ans et plus","480","4.0","575","5.2","613","6.0","630","7.9","628","9.8","556","10.3","479","10.4","-11.5","-13.8"
