"Quartier 30","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"FAUBOURG DU ROULE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","8 224","100.0","8 348","100.0","7 843","100.0","7 520","100.0","7 500","100.0","6 899","100.0","6 809","100.0","-8.0","-1.3"
"Résidences principales","-","","7 854","94.1","7 330","93.5","6 405","85.2","6 148","82.0","5 236","75.9","5 243","77.0","-14.8","0.1"
"Logements vacants (1)","-","","143","1.7","195","2.5","475","6.3","556","7.4","606","8.8","597","8.8","9.0","-1.5"
"Résidences secondaires","-","","351","4.2","318","4.1","640","8.5","796","10.6","279","4.0","453","6.7","-64.9","62.4"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","778","11.3","516","7.6","","-33.7"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","7 854","100.0","7 330","100.0","6 405","100.0","6 148","100.0","5 236","100.0","5 243","100.0","-14.8","0.1"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","6 461","82.3","6 193","84.5","4 585","71.6","4 600","74.8","3 778","72.2","3 788","72.2","-17.9","0.3"
". 1915 à 1948","0","","1 241","15.8","956","13.0","1 185","18.5","884","14.4","704","13.4","573","10.9","-20.4","-18.6"
". 1949 à 1981","0","","152","1.9","181","2.5","635","9.9","664","10.8","748","14.3","835","15.9","12.7","11.6"
". 1982 à 1989","-","","-","","-","","-","","-","","6","0.1","9","0.2","","50.0"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","38","0.7","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","1 052","17.1","500","9.5","241","4.6","-52.5","-51.8"
". sans WC ou sans douche","-","","-","","-","","-","","660","10.7","467","8.9","412","7.9","-29.2","-11.8"
"Total sans confort","-","","-","","-","","-","","1 712","27.8","967","18.5","653","12.5","-43.5","-32.5"
". WC et douche, sans chauffage central","-","","-","","-","","-","","604","9.8","414","7.9","184","3.5","-31.5","-55.6"
". WC et douche, avec chauffage central","-","","-","","-","","-","","3 832","62.3","3 855","73.6","4 406","84.0","0.6","14.3"
"Total confort","-","","-","","-","","-","","4 436","72.2","4 269","81.5","4 590","87.5","-3.8","7.5"
"Avec WC intérieurs","5 037","","4 734","60.3","4 450","60.7","4 595","71.7","4 656","75.7","4 350","83.1","4 645","88.6","-6.6","6.8"
"Avec baignoire ou douche","3 707","","4 033","51.3","4 423","60.3","4 785","74.7","4 884","79.4","4 655","88.9","4 947","94.4","-4.7","6.3"
