"Quartier 31","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"MADELEINE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","15 078","100.0","13 462","100.0","11 825","100.0","9 275","100.0","7 248","100.0","6 054","100.0","6 045","100.0","-16.5","-0.1"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","6 228","41.3","5 785","43.0","5 122","43.3","4 060","43.8","3 408","47.0","2 782","46.0","2 896","47.9","-18.4","4.1"
". Femmes","8 850","58.7","7 677","57.0","6 703","56.7","5 215","56.2","3 840","53.0","3 272","54.0","3 149","52.1","-14.8","-3.8"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","4 265","28.5","3 704","27.5","3 304","27.9","2 480","26.7","1 980","27.2","1 643","27.1","1 766","33.6","-17.0","7.5"
". Actifs femmes","4 462","29.8","3 824","28.4","3 386","28.6","2 490","26.8","1 716","23.6","1 561","25.8","1 613","30.6","-9.0","3.3"
". Actifs total","8 727","58.2","7 528","55.9","6 690","56.6","4 970","53.6","3 696","50.9","3 204","52.9","3 379","64.2","-13.3","5.5"
". Inactifs hommes","1 931","12.9","2 081","15.5","1 818","15.4","1 580","17.0","1 448","19.9","1 139","18.8","731","13.9","-21.3","-35.8"
". Inactifs femmes","4 330","28.9","3 853","28.6","3 317","28.1","2 725","29.4","2 124","29.2","1 711","28.3","1 153","21.9","-19.4","-32.6"
". Inactifs total","6 261","41.8","5 934","44.1","5 135","43.4","4 305","46.4","3 572","49.1","2 850","47.1","1 884","35.8","-20.2","-33.9"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","13 925","92.4","12 278","91.2","10 441","88.3","7 745","83.5","5 848","80.7","5 037","83.2","5 077","84.0","-13.9","0.8"
". Étrangers","1 153","7.6","1 184","8.8","1 384","11.7","1 530","16.5","1 400","19.3","1 017","16.8","968","16.0","-27.4","-4.8"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","694","4.6","538","4.0","482","4.1","440","4.7","212","2.9","251","4.1","270","4.5","18.4","7.6"
".  5 à 14 ans","1 403","9.3","1 281","9.5","928","7.8","830","8.9","596","8.2","546","9.0","512","8.5","-8.4","-6.2"
". 15 à 24 ans","1 745","11.6","2 003","14.9","2 051","17.3","1 410","15.2","1 100","15.2","911","15.0","757","12.5","-17.2","-16.9"
". 25 à 34 ans","2 415","16.0","2 021","15.0","1 797","15.2","1 495","16.1","1 168","16.1","973","16.1","1 270","21.0","-16.7","30.5"
". 35 à 64 ans","6 721","44.6","5 599","41.6","4 596","38.9","3 315","35.7","2 780","38.4","2 340","38.7","2 333","38.6","-15.8","-0.3"
". 65 à 74 ans","1 368","9.1","1 253","9.3","1 208","10.2","1 055","11.4","708","9.8","464","7.7","435","7.2","-34.5","-6.3"
". 75 ans et plus","642","4.3","767","5.7","763","6.5","730","7.9","684","9.4","569","9.4","468","7.7","-16.8","-17.8"
