"Quartier 14","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"SAINT GERVAIS","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","24 818","100.0","23 179","100.0","19 700","100.0","14 010","100.0","12 304","100.0","11 432","100.0","10 587","100.0","-7.1","-7.4"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","11 822","47.6","11 244","48.5","9 613","48.8","6 570","46.9","5 732","46.6","5 349","46.8","4 967","46.9","-6.7","-7.1"
". Femmes","12 996","52.4","11 935","51.5","10 087","51.2","7 440","53.1","6 572","53.4","6 083","53.2","5 620","53.1","-7.4","-7.6"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","8 301","33.6","7 344","31.7","6 205","31.5","4 090","29.2","3 460","28.0","3 304","28.9","3 092","31.9","-4.5","-6.4"
". Actifs femmes","5 893","23.9","5 452","23.5","4 473","22.7","3 330","23.8","2 848","23.1","3 016","26.4","2 898","29.9","5.9","-3.9"
". Actifs total","14 194","57.5","12 796","55.2","10 678","54.2","7 420","53.0","6 308","51.1","6 320","55.3","5 990","61.8","0.2","-5.2"
". Inactifs hommes","3 441","13.9","3 900","16.8","3 408","17.3","2 480","17.7","2 308","18.7","2 045","17.9","1 441","14.9","-11.4","-29.5"
". Inactifs femmes","7 065","28.6","6 483","28.0","5 614","28.5","4 110","29.3","3 724","30.2","3 067","26.8","2 254","23.3","-17.6","-26.5"
". Inactifs total","10 506","42.5","10 383","44.8","9 022","45.8","6 590","47.0","6 032","48.9","5 112","44.7","3 695","38.2","-15.3","-27.7"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","22 731","91.6","20 098","86.7","16 563","84.1","11 905","85.0","10 612","86.2","9 923","86.8","9 163","86.5","-6.5","-7.7"
". Étrangers","2 087","8.4","3 081","13.3","3 137","15.9","2 105","15.0","1 692","13.8","1 509","13.2","1 422","13.4","-10.8","-5.8"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","1 618","6.5","1 245","5.4","937","4.8","510","3.6","400","3.3","423","3.7","254","2.4","5.8","-40.0"
".  5 à 14 ans","2 712","10.9","2 716","11.7","1 884","9.6","1 180","8.4","960","7.8","781","6.8","648","6.1","-18.6","-17.0"
". 15 à 24 ans","3 078","12.4","3 115","13.4","3 171","16.1","1 975","14.1","1 672","13.6","1 483","13.0","1 250","11.8","-11.3","-15.7"
". 25 à 34 ans","4 549","18.3","3 708","16.0","3 075","15.6","2 545","18.2","2 468","20.1","2 458","21.5","2 455","23.2","-0.4","-0.1"
". 35 à 64 ans","10 401","41.9","9 449","40.8","7 664","38.9","5 225","37.3","4 464","36.3","4 320","37.8","4 132","39.0","-3.2","-4.4"
". 65 à 74 ans","1 670","6.7","1 993","8.6","1 931","9.8","1 525","10.9","1 176","9.6","976","8.5","902","8.5","-17.0","-7.6"
". 75 ans et plus","672","2.7","953","4.1","1 038","5.3","1 050","7.5","1 164","9.5","991","8.7","946","8.9","-14.9","-4.5"
