"Quartier 15","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"ARSENAL","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","7 075","100.0","6 978","100.0","6 932","100.0","6 750","100.0","6 240","100.0","6 727","100.0","6 421","100.0","7.8","-4.5"
"Résidences principales","-","","6 757","96.8","6 550","94.5","5 845","86.6","5 256","84.2","5 070","75.4","5 221","81.3","-3.5","3.0"
"Logements vacants (1)","-","","109","1.6","176","2.5","685","10.1","588","9.4","823","12.2","625","9.7","40.0","-24.1"
"Résidences secondaires","-","","112","1.6","206","3.0","220","3.3","396","6.3","215","3.2","295","4.6","-45.7","37.2"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","619","9.2","280","4.4","","-54.8"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","6 757","100.0","6 550","100.0","5 845","100.0","5 256","100.0","5 070","100.0","5 221","100.0","-3.5","3.0"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","6 473","95.8","6 088","92.9","5 035","86.1","4 240","80.7","4 293","84.7","4 233","81.1","1.3","-1.4"
". 1915 à 1948","0","","247","3.7","210","3.2","355","6.1","488","9.3","193","3.8","177","3.4","-60.5","-8.3"
". 1949 à 1981","0","","37","0.5","252","3.8","455","7.8","528","10.0","544","10.7","585","11.2","3.0","7.5"
". 1982 à 1989","-","","-","","-","","-","","-","","40","0.8","55","1.1","","37.5"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","171","3.3","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","972","18.5","421","8.3","179","3.4","-56.7","-57.5"
". sans WC ou sans douche","-","","-","","-","","-","","844","16.1","462","9.1","378","7.2","-45.3","-18.2"
"Total sans confort","-","","-","","-","","-","","1 816","34.6","883","17.4","557","10.7","-51.4","-36.9"
". WC et douche, sans chauffage central","-","","-","","-","","-","","1 240","23.6","849","16.7","377","7.2","-31.5","-55.6"
". WC et douche, avec chauffage central","-","","-","","-","","-","","2 200","41.9","3 338","65.8","4 287","82.1","51.7","28.4"
"Total confort","-","","-","","-","","-","","3 440","65.4","4 187","82.6","4 664","89.3","21.7","11.4"
"Avec WC intérieurs","2 850","","2 718","40.2","3 020","46.1","3 530","60.4","3 896","74.1","4 382","86.4","4 780","91.6","12.5","9.1"
"Avec baignoire ou douche","1 033","","1 533","22.7","2 344","35.8","3 260","55.8","3 832","72.9","4 454","87.9","4 926","94.3","16.2","10.6"
