"Quartier 62","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"MUETTE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","59 763","100.0","62 318","100.0","58 691","100.0","54 265","100.0","50 900","100.0","47 942","100.0","45 214","100.0","-5.8","-5.7"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","24 117","40.4","25 915","41.6","24 954","42.5","24 055","44.3","23 180","45.5","21 715","45.3","20 618","45.6","-6.3","-5.1"
". Femmes","35 646","59.6","36 403","58.4","33 737","57.5","30 210","55.7","27 720","54.5","26 227","54.7","24 596","54.4","-5.4","-6.2"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","14 802","25.0","14 891","23.9","14 189","24.2","13 565","25.0","12 604","24.7","11 442","23.9","10 561","27.1","-9.2","-7.7"
". Actifs femmes","14 772","24.9","15 130","24.3","13 691","23.3","11 825","21.8","10 472","20.5","10 173","21.2","9 693","24.8","-2.9","-4.7"
". Actifs total","29 574","49.9","30 021","48.2","27 880","47.5","25 390","46.8","23 076","45.2","21 615","45.1","20 254","51.9","-6.3","-6.3"
". Inactifs hommes","9 124","15.4","11 024","17.7","10 765","18.3","10 490","19.3","10 736","21.0","10 273","21.4","6 867","17.6","-4.3","-33.2"
". Inactifs femmes","20 607","34.7","21 273","34.1","20 046","34.2","18 385","33.9","17 248","33.8","16 054","33.5","11 908","30.5","-6.9","-25.8"
". Inactifs total","29 731","50.1","32 297","51.8","30 811","52.5","28 875","53.2","27 984","54.8","26 327","54.9","18 775","48.1","-5.9","-28.7"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","55 128","92.2","55 089","88.4","50 679","86.3","45 610","84.1","41 656","81.8","39 565","82.5","37 862","83.7","-5.0","-4.3"
". Étrangers","4 635","7.8","7 229","11.6","8 012","13.7","8 655","15.9","9 244","18.2","8 377","17.5","7 352","16.3","-9.4","-12.2"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","3 054","5.1","2 449","3.9","2 126","3.6","2 030","3.7","2 064","4.1","1 749","3.6","1 845","4.1","-15.3","5.5"
".  5 à 14 ans","6 881","11.5","6 967","11.2","5 299","9.0","4 880","9.0","4 868","9.6","4 512","9.4","4 340","9.6","-7.3","-3.8"
". 15 à 24 ans","8 091","13.5","10 131","16.3","10 934","18.6","8 970","16.5","7 444","14.6","7 000","14.6","5 968","13.2","-6.0","-14.7"
". 25 à 34 ans","9 533","16.0","8 858","14.2","8 134","13.9","8 185","15.1","7 340","14.4","6 503","13.6","6 247","13.8","-11.4","-3.9"
". 35 à 64 ans","24 769","41.4","25 131","40.3","22 492","38.3","20 125","37.1","19 548","38.4","18 692","39.0","17 534","38.8","-4.4","-6.2"
". 65 à 74 ans","4 609","7.7","5 632","9.0","6 049","10.3","5 905","10.9","4 832","9.5","4 545","9.5","4 297","9.5","-5.9","-5.5"
". 75 ans et plus","2 368","4.0","3 150","5.1","3 657","6.2","4 170","7.7","4 804","9.4","4 941","10.3","4 983","11.0","2.9","0.9"
