"Quartier 38","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"PORTE SAINT DENIS","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","11 299","100.0","11 067","100.0","10 145","100.0","9 320","100.0","8 540","100.0","9 104","100.0","9 863","100.0","6.6","8.3"
"Résidences principales","-","","10 803","97.6","9 730","95.9","8 445","90.6","7 392","86.6","7 539","82.8","7 838","79.5","2.0","4.0"
"Logements vacants (1)","-","","104","0.9","231","2.3","575","6.2","644","7.5","904","9.9","1 565","15.9","40.4","73.1"
"Résidences secondaires","-","","160","1.4","184","1.8","300","3.2","504","5.9","51","0.6","174","1.8","-89.9","241.2"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","610","6.7","286","2.9","","-53.1"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","10 803","100.0","9 730","100.0","8 445","100.0","7 392","100.0","7 539","100.0","7 838","100.0","2.0","4.0"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","10 117","93.6","8 669","89.1","7 525","89.1","6 680","90.4","6 537","86.7","6 394","81.6","-2.1","-2.2"
". 1915 à 1948","0","","681","6.3","893","9.2","755","8.9","472","6.4","536","7.1","822","10.5","13.6","53.4"
". 1949 à 1981","0","","5","0.0","168","1.7","165","2.0","240","3.2","403","5.3","433","5.5","67.9","7.4"
". 1982 à 1989","-","","-","","-","","-","","-","","63","0.8","31","0.4","","-50.8"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","158","2.0","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","1 768","23.9","1 173","15.6","515","6.6","-33.7","-56.1"
". sans WC ou sans douche","-","","-","","-","","-","","1 452","19.6","915","12.1","834","10.6","-37.0","-8.9"
"Total sans confort","-","","-","","-","","-","","3 220","43.6","2 088","27.7","1 349","17.2","-35.2","-35.4"
". WC et douche, sans chauffage central","-","","-","","-","","-","","1 912","25.9","1 914","25.4","857","10.9","0.1","-55.2"
". WC et douche, avec chauffage central","-","","-","","-","","-","","2 260","30.6","3 537","46.9","5 632","71.9","56.5","59.2"
"Total confort","-","","-","","-","","-","","4 172","56.4","5 451","72.3","6 489","82.8","30.7","19.0"
"Avec WC intérieurs","4 517","","4 257","39.4","4 193","43.1","4 770","56.5","4 844","65.5","5 821","77.2","6 737","86.0","20.2","15.7"
"Avec baignoire ou douche","1 505","","2 437","22.6","3 090","31.8","4 405","52.2","4 960","67.1","5 996","79.5","7 075","90.3","20.9","18.0"
