"Quartier 19","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"VAL DE GRACE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","13 847","100.0","13 106","100.0","12 185","100.0","11 190","100.0","11 652","100.0","12 270","100.0","12 461","100.0","5.3","1.6"
"Résidences principales","-","","12 682","96.8","11 557","94.8","10 305","92.1","9 912","85.1","10 016","81.6","10 155","81.5","1.0","1.4"
"Logements vacants (1)","-","","177","1.4","274","2.2","515","4.6","972","8.3","1 129","9.2","1 400","11.2","16.2","24.0"
"Résidences secondaires","-","","247","1.9","354","2.9","370","3.3","768","6.6","184","1.5","433","3.5","-76.0","135.3"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","941","7.7","473","3.8","","-49.7"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","12 682","100.0","11 557","100.0","10 305","100.0","9 912","100.0","10 016","100.0","10 155","100.0","1.0","1.4"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","11 318","89.2","9 933","85.9","8 315","80.7","6 700","67.6","7 449","74.4","7 316","72.0","11.2","-1.8"
". 1915 à 1948","0","","1 104","8.7","1 031","8.9","1 045","10.1","1 676","16.9","906","9.0","867","8.5","-45.9","-4.3"
". 1949 à 1981","0","","260","2.1","593","5.1","945","9.2","1 536","15.5","1 454","14.5","1 617","15.9","-5.3","11.2"
". 1982 à 1989","-","","-","","-","","-","","-","","207","2.1","165","1.6","","-20.3"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","190","1.9","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","1 252","12.6","886","8.8","472","4.6","-29.2","-46.7"
". sans WC ou sans douche","-","","-","","-","","-","","1 308","13.2","790","7.9","709","7.0","-39.6","-10.3"
"Total sans confort","-","","-","","-","","-","","2 560","25.8","1 676","16.7","1 181","11.6","-34.5","-29.5"
". WC et douche, sans chauffage central","-","","-","","-","","-","","2 008","20.3","1 571","15.7","686","6.8","-21.8","-56.3"
". WC et douche, avec chauffage central","-","","-","","-","","-","","5 344","53.9","6 769","67.6","8 288","81.6","26.7","22.4"
"Total confort","-","","-","","-","","-","","7 352","74.2","8 340","83.3","8 974","88.4","13.4","7.6"
"Avec WC intérieurs","6 057","","6 148","48.5","6 315","54.6","7 425","72.1","8 020","80.9","8 675","86.6","9 163","90.2","8.2","5.6"
"Avec baignoire ou douche","2 518","","4 006","31.6","5 179","44.8","7 265","70.5","7 992","80.6","8 795","87.8","9 494","93.5","10.0","7.9"
