"SAINT VICTOR","",""
"SUPERFICIES ( hectares )","60.4","100.0%"
"dont    
. voirie","13.9","23.0%"
". voies d'eau","4.6","7.7%"
". espaces verts publics","4.0","6.7%"
". domaine ferroviaire","0.3","0.5%"
". équipements","19.0","31.4%"
". tissu urbain ordinaire (habitation, bureaux…)","18.5","30.7%"
