"Quartier 67","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"BATIGNOLLES","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","58 380","100.0","54 251","100.0","49 162","100.0","44 030","100.0","40 200","100.0","38 504","100.0","38 691","100.0","-4.2","0.5"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","25 631","43.9","24 266","44.7","22 009","44.8","19 590","44.5","18 316","45.6","17 602","45.7","17 865","46.2","-3.9","1.5"
". Femmes","32 749","56.1","29 985","55.3","27 153","55.2","24 440","55.5","21 884","54.4","20 902","54.3","20 826","53.8","-4.5","-0.4"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","18 112","31.2","16 197","29.9","14 281","29.0","12 230","27.8","10 596","26.3","10 693","27.8","10 981","32.7","0.9","2.7"
". Actifs femmes","14 704","25.3","13 973","25.8","12 406","25.2","11 815","26.8","9 932","24.7","10 373","26.9","11 043","32.9","4.4","6.5"
". Actifs total","32 816","56.5","30 170","55.6","26 687","54.3","24 045","54.6","20 528","51.0","21 066","54.7","22 024","65.6","2.6","4.5"
". Inactifs hommes","7 455","12.8","8 069","14.9","7 728","15.7","7 360","16.7","7 804","19.4","6 909","17.9","4 262","12.7","-11.5","-38.3"
". Inactifs femmes","17 831","30.7","16 012","29.5","14 747","30.0","12 625","28.7","11 952","29.7","10 529","27.3","7 274","21.7","-11.9","-30.9"
". Inactifs total","25 286","43.5","24 081","44.4","22 475","45.7","19 985","45.4","19 756","49.0","17 438","45.3","11 536","34.4","-11.7","-33.8"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","55 776","95.5","50 769","93.6","44 939","91.4","38 795","88.1","34 400","85.6","33 307","86.5","33 817","87.4","-3.2","1.5"
". Étrangers","2 604","4.5","3 482","6.4","4 223","8.6","5 235","11.9","5 800","14.4","5 197","13.5","4 849","12.5","-10.4","-6.7"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","2 898","5.0","2 179","4.0","1 991","4.0","1 685","3.8","1 624","4.0","1 835","4.8","1 931","5.0","13.0","5.2"
".  5 à 14 ans","5 438","9.3","4 692","8.6","3 881","7.9","3 035","6.9","3 020","7.5","3 020","7.8","3 200","8.3","0.0","6.0"
". 15 à 24 ans","6 169","10.6","6 783","12.5","7 340","14.9","6 260","14.2","5 224","13.0","4 867","12.6","4 345","11.2","-6.8","-10.7"
". 25 à 34 ans","9 998","17.1","8 454","15.6","7 297","14.8","7 955","18.1","8 296","20.6","8 542","22.2","9 332","24.1","3.0","9.2"
". 35 à 64 ans","26 235","44.9","23 363","43.1","19 498","39.7","15 720","35.7","14 224","35.4","13 760","35.7","14 320","37.0","-3.3","4.1"
". 65 à 74 ans","5 001","8.6","5 544","10.2","5 676","11.5","5 370","12.2","3 796","9.4","2 892","7.5","2 597","6.7","-23.8","-10.2"
". 75 ans et plus","2 363","4.0","3 236","6.0","3 479","7.1","4 005","9.1","4 016","10.0","3 588","9.3","2 966","7.7","-10.7","-17.3"
