"Quartier 30","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"FAUBOURG DU ROULE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","20 647","100.0","19 318","100.0","17 226","100.0","13 490","100.0","12 016","100.0","10 405","100.0","10 038","100.0","-13.4","-3.5"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","8 389","40.6","8 058","41.7","7 401","43.0","6 010","44.6","5 504","45.8","4 833","46.4","4 827","48.1","-12.2","-0.1"
". Femmes","12 258","59.4","11 260","58.3","9 825","57.0","7 480","55.4","6 512","54.2","5 572","53.6","5 211","51.9","-14.4","-6.5"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","5 457","26.9","4 932","25.5","4 584","26.6","3 790","28.1","3 212","26.6","2 774","26.7","2 838","32.0","-13.6","2.3"
". Actifs femmes","5 703","28.1","5 233","27.1","4 540","26.4","3 420","25.4","2 672","22.1","2 386","22.9","2 401","27.1","-10.7","0.6"
". Actifs total","11 160","55.0","10 165","52.6","9 124","53.0","7 210","53.4","5 884","48.7","5 160","49.6","5 239","59.2","-12.3","1.5"
". Inactifs hommes","2 729","13.4","3 126","16.2","2 817","16.4","2 220","16.5","2 360","19.5","2 059","19.8","1 376","15.5","-12.8","-33.2"
". Inactifs femmes","6 406","31.6","6 027","31.2","5 285","30.7","4 060","30.1","3 840","31.8","3 186","30.6","2 240","25.3","-17.0","-29.7"
". Inactifs total","9 135","45.0","9 153","47.4","8 102","47.0","6 280","46.6","6 200","51.3","5 245","50.4","3 616","40.8","-15.4","-31.1"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","18 956","91.8","17 156","88.8","14 797","85.9","11 310","83.8","9 488","79.0","8 386","80.6","8 293","82.6","-11.6","-1.1"
". Étrangers","1 691","8.2","2 162","11.2","2 429","14.1","2 180","16.2","2 528","21.0","2 019","19.4","1 715","17.1","-20.1","-15.1"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","963","4.7","675","3.5","535","3.1","405","3.0","416","3.5","383","3.7","342","3.4","-7.9","-10.7"
".  5 à 14 ans","1 991","9.6","1 936","10.0","1 428","8.3","1 080","8.0","956","8.0","915","8.8","841","8.4","-4.3","-8.1"
". 15 à 24 ans","2 497","12.1","2 938","15.2","3 190","18.5","2 140","15.9","1 728","14.4","1 467","14.1","1 422","14.2","-15.1","-3.1"
". 25 à 34 ans","3 401","16.5","2 763","14.3","2 388","13.9","2 125","15.8","1 788","14.9","1 489","14.3","1 719","17.1","-16.7","15.4"
". 35 à 64 ans","8 731","42.3","8 004","41.4","6 703","38.9","5 095","37.8","4 768","39.7","4 128","39.7","3 978","39.6","-13.4","-3.6"
". 65 à 74 ans","1 819","8.8","1 862","9.6","1 845","10.7","1 575","11.7","1 100","9.2","960","9.2","776","7.7","-12.7","-19.2"
". 75 ans et plus","893","4.3","1 140","5.9","1 137","6.6","1 070","7.9","1 260","10.5","1 063","10.2","960","9.6","-15.6","-9.7"
