"Quartier 33","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"SAINT GEORGES","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","36 917","100.0","34 266","100.0","31 291","100.0","25 350","100.0","23 804","100.0","21 395","100.0","20 850","100.0","-10.1","-2.5"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","15 754","42.7","14 978","43.7","13 949","44.6","11 990","47.3","11 416","48.0","10 100","47.2","9 845","47.2","-11.5","-2.5"
". Femmes","21 163","57.3","19 288","56.3","17 342","55.4","13 360","52.7","12 388","52.0","11 295","52.8","11 005","52.8","-8.8","-2.6"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","10 822","29.4","9 613","28.1","8 612","27.5","7 425","29.3","6 992","29.3","6 067","28.4","5 898","32.5","-13.2","-2.8"
". Actifs femmes","9 921","27.0","9 128","26.6","8 056","25.7","5 960","23.5","5 716","23.9","5 574","26.1","5 673","31.3","-2.5","1.8"
". Actifs total","20 743","56.4","18 741","54.7","16 668","53.3","13 385","52.8","12 708","53.2","11 641","54.4","11 571","63.8","-8.4","-0.6"
". Inactifs hommes","4 874","13.2","5 365","15.7","5 337","17.1","4 565","18.0","4 492","18.8","4 033","18.9","2 571","14.2","-10.2","-36.3"
". Inactifs femmes","11 174","30.4","10 160","29.7","9 286","29.7","7 400","29.2","6 672","27.9","5 721","26.7","3 996","22.0","-14.3","-30.2"
". Inactifs total","16 048","43.6","15 525","45.3","14 623","46.7","11 965","47.2","11 164","46.8","9 754","45.6","6 567","36.2","-12.6","-32.7"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","34 799","94.3","31 693","92.5","27 995","89.5","22 170","87.5","20 184","84.8","18 582","86.9","18 530","88.9","-7.9","-0.3"
". Étrangers","2 118","5.7","2 573","7.5","3 296","10.5","3 180","12.5","3 620","15.2","2 813","13.1","2 320","11.1","-22.3","-17.5"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","1 758","4.8","1 289","3.8","1 179","3.8","890","3.5","812","3.4","924","4.3","936","4.5","13.8","1.3"
".  5 à 14 ans","3 388","9.2","3 075","9.0","2 475","7.9","1 995","7.9","2 076","8.7","1 864","8.7","1 776","8.5","-10.2","-4.7"
". 15 à 24 ans","4 129","11.2","4 650","13.6","5 314","17.0","3 645","14.4","3 024","12.7","2 867","13.4","2 506","12.0","-5.2","-12.6"
". 25 à 34 ans","6 372","17.3","5 143","15.0","4 543","14.5","4 575","18.0","4 040","17.0","4 084","19.1","4 410","21.2","1.1","8.0"
". 35 à 64 ans","16 473","44.6","14 766","43.1","12 208","39.0","9 135","36.0","9 280","39.0","8 154","38.1","8 074","38.7","-12.1","-1.0"
". 65 à 74 ans","3 209","8.7","3 365","9.8","3 447","11.0","3 105","12.2","2 248","9.4","1 600","7.5","1 502","7.2","-28.8","-6.1"
". 75 ans et plus","1 462","4.0","1 978","5.8","2 125","6.8","2 005","7.9","2 324","9.8","1 902","8.9","1 646","7.9","-18.2","-13.5"
