"Quartier 36","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"ROCHECHOUART","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","16 658","100.0","16 378","100.0","15 606","100.0","15 450","100.0","15 920","100.0","14 352","100.0","14 986","100.0","-9.8","4.4"
"Résidences principales","-","","15 815","96.6","14 705","94.2","13 895","89.9","13 688","86.0","11 841","82.5","12 230","81.6","-13.5","3.3"
"Logements vacants (1)","-","","248","1.5","521","3.3","1 075","7.0","1 584","9.9","1 524","10.6","1 869","12.5","-3.8","22.6"
"Résidences secondaires","-","","315","1.9","380","2.4","480","3.1","648","4.1","232","1.6","303","2.0","-64.2","30.6"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","755","5.3","584","3.9","","-22.6"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","15 815","100.0","14 705","100.0","13 895","100.0","13 688","100.0","11 841","100.0","12 230","100.0","-13.5","3.3"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","15 265","96.5","13 810","93.9","12 675","91.2","11 292","82.5","10 632","89.8","10 796","88.3","-5.8","1.5"
". 1915 à 1948","0","","509","3.2","759","5.2","775","5.6","1 812","13.2","624","5.3","668","5.5","-65.6","7.1"
". 1949 à 1981","0","","41","0.3","136","0.9","445","3.2","584","4.3","459","3.9","451","3.7","-21.4","-1.7"
". 1982 à 1989","-","","-","","-","","-","","-","","126","1.1","222","1.8","","76.2"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","93","0.8","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","2 396","17.5","1 253","10.6","586","4.8","-47.7","-53.2"
". sans WC ou sans douche","-","","-","","-","","-","","2 516","18.4","1 329","11.2","1 043","8.5","-47.2","-21.5"
"Total sans confort","-","","-","","-","","-","","4 912","35.9","2 582","21.8","1 629","13.3","-47.4","-36.9"
". WC et douche, sans chauffage central","-","","-","","-","","-","","3 360","24.5","2 300","19.4","1 139","9.3","-31.5","-50.5"
". WC et douche, avec chauffage central","-","","-","","-","","-","","5 416","39.6","6 959","58.8","9 462","77.4","28.5","36.0"
"Total confort","-","","-","","-","","-","","8 776","64.1","9 259","78.2","10 601","86.7","5.5","14.5"
"Avec WC intérieurs","8 826","","8 519","53.9","8 201","55.8","9 290","66.9","10 076","73.6","9 905","83.7","10 907","89.2","-1.7","10.1"
"Avec baignoire ou douche","3 432","","5 058","32.0","6 225","42.3","8 310","59.8","9 996","73.0","9 942","84.0","11 338","92.7","-0.5","14.0"
