"Quartier 40","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"HOPITAL SAINT LOUIS","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","34 644","100.0","33 534","100.0","31 921","100.0","25 910","100.0","26 852","100.0","29 732","100.0","29 870","100.0","10.7","0.5"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","15 915","45.9","15 769","47.0","15 157","47.5","12 530","48.4","13 384","49.8","14 585","49.1","14 915","49.9","9.0","2.3"
". Femmes","18 729","54.1","17 765","53.0","16 764","52.5","13 380","51.6","13 468","50.2","15 147","50.9","14 955","50.1","12.5","-1.3"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","11 431","33.3","10 349","30.9","9 763","30.6","8 015","30.9","8 224","30.6","8 992","30.2","8 905","35.3","9.3","-1.0"
". Actifs femmes","8 684","25.3","8 381","25.0","7 836","24.5","6 190","23.9","6 164","22.9","7 307","24.6","7 722","30.6","18.5","5.7"
". Actifs total","20 115","58.6","18 730","55.9","17 599","55.1","14 205","54.8","14 388","53.5","16 299","54.8","16 627","65.9","13.3","2.0"
". Inactifs hommes","4 429","12.9","5 420","16.2","5 394","16.9","4 515","17.4","5 216","19.4","5 593","18.8","3 581","14.2","7.2","-36.0"
". Inactifs femmes","9 773","28.5","9 384","28.0","8 928","28.0","7 190","27.7","7 304","27.1","7 840","26.4","5 033","19.9","7.3","-35.8"
". Inactifs total","14 202","41.4","14 804","44.1","14 322","44.9","11 705","45.2","12 520","46.5","13 433","45.2","8 614","34.1","7.3","-35.9"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","33 001","95.3","30 559","91.1","27 721","86.8","21 025","81.1","19 944","74.3","22 447","75.5","22 970","76.9","12.6","2.3"
". Étrangers","1 643","4.7","2 975","8.9","4 200","13.2","4 885","18.9","6 908","25.7","7 285","24.5","6 871","23.0","5.5","-5.7"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","2 068","6.0","1 628","4.9","1 634","5.1","1 215","4.7","1 500","5.6","1 813","6.1","1 611","5.4","20.9","-11.1"
".  5 à 14 ans","3 541","10.2","3 582","10.7","2 897","9.1","2 020","7.8","2 480","9.2","3 058","10.3","3 018","10.1","23.3","-1.3"
". 15 à 24 ans","3 702","10.7","4 208","12.5","5 042","15.8","3 390","13.1","3 568","13.3","3 809","12.8","3 717","12.4","6.8","-2.4"
". 25 à 34 ans","6 087","17.6","5 320","15.9","5 099","16.0","4 700","18.1","5 740","21.4","6 676","22.5","6 631","22.2","16.3","-0.7"
". 35 à 64 ans","15 412","44.5","14 503","43.2","12 614","39.5","9 880","38.1","9 384","34.9","10 696","36.0","11 549","38.7","14.0","8.0"
". 65 à 74 ans","2 499","7.2","2 941","8.8","3 070","9.6","2 815","10.9","2 448","9.1","1 775","6.0","1 652","5.5","-27.5","-6.9"
". 75 ans et plus","1 008","2.9","1 352","4.0","1 565","4.9","1 890","7.3","1 732","6.5","1 905","6.4","1 692","5.7","10.0","-11.2"
