"Quartier 38","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"PORTE SAINT DENIS","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","24 932","100.0","23 874","100.0","20 958","100.0","17 070","100.0","14 940","100.0","14 842","100.0","15 066","100.0","-0.7","1.5"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","11 255","45.1","11 147","46.7","9 925","47.4","8 285","48.5","7 504","50.2","7 473","50.4","7 733","51.3","-0.4","3.5"
". Femmes","13 677","54.9","12 727","53.3","11 033","52.6","8 785","51.5","7 436","49.8","7 369","49.6","7 333","48.7","-0.9","-0.5"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","8 124","32.7","7 553","31.6","6 513","31.1","5 430","31.8","4 580","30.6","4 729","31.9","4 829","37.5","3.3","2.1"
". Actifs femmes","6 536","26.3","6 090","25.5","5 197","24.8","4 265","25.0","3 288","22.0","3 563","24.0","3 846","29.9","8.4","7.9"
". Actifs total","14 660","59.0","13 643","57.1","11 710","55.9","9 695","56.8","7 868","52.6","8 292","55.9","8 675","67.4","5.4","4.6"
". Inactifs hommes","3 081","12.4","3 594","15.1","3 412","16.3","2 855","16.7","2 940","19.7","2 744","18.5","1 787","13.9","-6.7","-34.9"
". Inactifs femmes","7 090","28.6","6 637","27.8","5 836","27.8","4 520","26.5","4 148","27.7","3 806","25.6","2 407","18.7","-8.2","-36.8"
". Inactifs total","10 171","41.0","10 231","42.9","9 248","44.1","7 375","43.2","7 088","47.4","6 550","44.1","4 194","32.6","-7.6","-36.0"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","23 111","92.7","21 332","89.4","18 358","87.6","13 915","81.5","11 224","75.1","10 953","73.8","11 357","75.4","-2.4","3.7"
". Étrangers","1 821","7.3","2 542","10.6","2 600","12.4","3 155","18.5","3 716","24.9","3 889","26.2","3 709","24.6","4.7","-4.6"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","1 344","5.4","1 146","4.8","1 009","4.8","735","4.3","712","4.8","834","5.6","769","5.1","17.1","-7.8"
".  5 à 14 ans","2 425","9.7","2 304","9.7","1 826","8.7","1 245","7.3","1 400","9.4","1 348","9.1","1 428","9.5","-3.7","5.9"
". 15 à 24 ans","2 894","11.6","3 259","13.7","3 386","16.2","2 550","14.9","2 136","14.3","2 073","14.0","1 874","12.4","-2.9","-9.6"
". 25 à 34 ans","4 224","16.9","3 979","16.7","3 395","16.2","3 350","19.6","3 076","20.6","3 177","21.4","3 568","23.7","3.3","12.3"
". 35 à 64 ans","11 398","45.7","10 159","42.6","8 194","39.1","6 330","37.1","5 160","34.5","5 528","37.2","5 824","38.7","7.1","5.4"
". 65 à 74 ans","1 852","7.4","2 042","8.6","2 037","9.7","1 680","9.8","1 396","9.3","884","6.0","807","5.4","-36.7","-8.7"
". 75 ans et plus","694","2.8","985","4.1","1 111","5.3","1 180","6.9","1 060","7.1","998","6.7","796","5.3","-5.8","-20.2"
