"Quartier 37","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"SAINT VINCENT DE PAUL","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","14 598","100.0","14 544","100.0","13 903","100.0","13 145","100.0","13 252","100.0","13 278","100.0","13 551","100.0","0.2","2.1"
"Résidences principales","-","","14 027","96.4","13 162","94.7","12 040","91.6","11 424","86.2","10 971","82.6","11 011","81.3","-4.0","0.4"
"Logements vacants (1)","-","","220","1.5","443","3.2","935","7.1","1 308","9.9","1 384","10.4","1 867","13.8","5.8","34.9"
"Résidences secondaires","-","","297","2.0","298","2.1","170","1.3","520","3.9","221","1.7","206","1.5","-57.5","-6.8"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","702","5.3","467","3.4","","-33.5"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","14 027","100.0","13 162","100.0","12 040","100.0","11 424","100.0","10 971","100.0","11 011","100.0","-4.0","0.4"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","13 101","93.4","12 160","92.4","10 295","85.5","9 256","81.0","9 481","86.4","9 258","84.1","2.4","-2.4"
". 1915 à 1948","0","","851","6.1","876","6.7","1 030","8.6","1 532","13.4","746","6.8","921","8.4","-51.3","23.5"
". 1949 à 1981","0","","75","0.5","126","1.0","715","5.9","636","5.6","632","5.8","707","6.4","-0.6","11.9"
". 1982 à 1989","-","","-","","-","","-","","-","","112","1.0","76","0.7","","-32.1"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","49","0.4","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","1 856","16.2","1 150","10.5","629","5.7","-38.0","-45.3"
". sans WC ou sans douche","-","","-","","-","","-","","2 116","18.5","1 232","11.2","954","8.7","-41.8","-22.6"
"Total sans confort","-","","-","","-","","-","","3 972","34.8","2 382","21.7","1 583","14.4","-40.0","-33.5"
". WC et douche, sans chauffage central","-","","-","","-","","-","","2 784","24.4","2 208","20.1","1 129","10.3","-20.7","-48.9"
". WC et douche, avec chauffage central","-","","-","","-","","-","","4 668","40.9","6 381","58.2","8 299","75.4","36.7","30.1"
"Total confort","-","","-","","-","","-","","7 452","65.2","8 589","78.3","9 428","85.6","15.3","9.8"
"Avec WC intérieurs","8 052","","7 743","55.2","7 680","58.3","8 255","68.6","8 540","74.8","9 170","83.6","9 721","88.3","7.4","6.0"
"Avec baignoire ou douche","2 382","","3 592","25.6","5 112","38.8","7 160","59.5","8 484","74.3","9 240","84.2","10 089","91.6","8.9","9.2"
