"Quartier 39","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"PORTE SAINT MARTIN","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","16 141","100.0","15 963","100.0","15 052","100.0","13 905","100.0","14 336","100.0","14 977","100.0","15 151","100.0","4.5","1.2"
"Résidences principales","-","","15 478","97.0","14 307","95.1","12 445","89.5","12 212","85.2","12 229","81.7","12 426","82.0","0.1","1.6"
"Logements vacants (1)","-","","235","1.5","418","2.8","1 170","8.4","1 592","11.1","1 694","11.3","1 815","12.0","6.4","7.1"
"Résidences secondaires","-","","250","1.6","327","2.2","290","2.1","532","3.7","184","1.2","358","2.4","-65.4","94.6"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","870","5.8","552","3.6","","-36.6"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","15 478","100.0","14 307","100.0","12 445","100.0","12 212","100.0","12 229","100.0","12 426","100.0","0.1","1.6"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","14 461","93.4","13 117","91.7","11 175","89.8","9 608","78.7","9 943","81.3","9 900","79.7","3.5","-0.4"
". 1915 à 1948","0","","1 006","6.5","893","6.2","760","6.1","1 196","9.8","647","5.3","592","4.8","-45.9","-8.5"
". 1949 à 1981","0","","11","0.1","297","2.1","510","4.1","1 408","11.5","1 254","10.3","1 286","10.3","-10.9","2.6"
". 1982 à 1989","-","","-","","-","","-","","-","","385","3.1","391","3.1","","1.6"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","257","2.1","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","2 436","19.9","1 504","12.3","661","5.3","-38.3","-56.1"
". sans WC ou sans douche","-","","-","","-","","-","","2 380","19.5","1 456","11.9","1 069","8.6","-38.8","-26.6"
"Total sans confort","-","","-","","-","","-","","4 816","39.4","2 960","24.2","1 730","13.9","-38.5","-41.6"
". WC et douche, sans chauffage central","-","","-","","-","","-","","3 136","25.7","2 658","21.7","1 290","10.4","-15.2","-51.5"
". WC et douche, avec chauffage central","-","","-","","-","","-","","4 260","34.9","6 611","54.1","9 406","75.7","55.2","42.3"
"Total confort","-","","-","","-","","-","","7 396","60.6","9 269","75.8","10 696","86.1","25.3","15.4"
"Avec WC intérieurs","6 397","","6 080","39.3","6 250","43.7","7 355","59.1","8 640","70.8","9 937","81.3","11 017","88.7","15.0","10.9"
"Avec baignoire ou douche","1 757","","2 958","19.1","4 353","30.4","6 405","51.5","8 540","69.9","10 057","82.2","11 444","92.1","17.8","13.8"
