"Quartier 9","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"ARTS ET METIERS","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","17 895","100.0","17 280","100.0","16 215","100.0","12 365","100.0","10 128","100.0","9 590","100.0","9 560","100.0","-5.3","-0.3"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","8 582","48.0","8 596","49.7","8 171","50.4","6 270","50.7","5 200","51.3","4 782","49.9","4 899","51.2","-8.0","2.4"
". Femmes","9 313","52.0","8 684","50.3","8 044","49.6","6 095","49.3","4 928","48.7","4 808","50.1","4 661","48.8","-2.4","-3.1"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","6 194","34.6","5 926","34.3","5 677","35.0","4 195","33.9","3 316","32.7","2 985","31.1","3 132","37.0","-10.0","4.9"
". Actifs femmes","4 647","26.0","4 239","24.5","3 933","24.3","2 780","22.5","2 296","22.6","2 368","24.7","2 589","30.6","3.1","9.3"
". Actifs total","10 841","60.6","10 165","58.8","9 610","59.3","6 975","56.4","5 612","55.3","5 353","55.8","5 721","67.7","-4.6","6.9"
". Inactifs hommes","2 388","13.3","2 670","15.5","2 494","15.4","2 075","16.8","1 904","18.8","1 797","18.7","1 185","14.0","-5.6","-34.1"
". Inactifs femmes","4 665","26.1","4 445","25.7","4 111","25.4","3 315","26.8","2 632","25.9","2 440","25.4","1 549","18.3","-7.3","-36.5"
". Inactifs total","7 053","39.4","7 115","41.2","6 605","40.7","5 390","43.6","4 536","44.7","4 237","44.2","2 734","32.3","-6.6","-35.5"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","16 719","93.4","14 696","85.0","12 852","79.3","9 090","73.5","7 192","71.0","7 011","73.1","7 353","76.9","-2.5","4.9"
". Étrangers","1 176","6.6","2 584","15.0","3 363","20.7","3 275","26.5","2 936","29.0","2 579","26.9","2 207","23.1","-12.2","-14.4"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","969","5.4","761","4.4","748","4.6","520","4.2","384","3.8","423","4.4","421","4.4","10.2","-0.5"
".  5 à 14 ans","1 657","9.3","1 646","9.5","1 327","8.2","1 135","9.2","892","8.8","848","8.8","684","7.2","-4.9","-19.3"
". 15 à 24 ans","2 239","12.5","2 238","13.0","2 558","15.8","1 660","13.4","1 472","14.5","1 405","14.7","1 270","13.3","-4.6","-9.6"
". 25 à 34 ans","3 119","17.4","2 858","16.5","2 796","17.2","2 340","18.9","1 984","19.6","2 079","21.7","2 615","27.4","4.8","25.8"
". 35 à 64 ans","8 004","44.7","7 497","43.4","6 407","39.5","4 595","37.2","3 796","37.5","3 538","36.9","3 513","36.7","-6.8","-0.7"
". 65 à 74 ans","1 397","7.8","1 565","9.1","1 600","9.9","1 405","11.4","864","8.5","560","5.8","554","5.8","-35.2","-1.1"
". 75 ans et plus","509","2.8","715","4.1","779","4.8","710","5.7","736","7.3","737","7.7","503","5.3","0.1","-31.8"
