"Quartier 73","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"VILLETTE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","43 621","100.0","46 798","100.0","43 201","100.0","44 965","100.0","53 204","100.0","50 645","100.0","53 650","100.0","-4.8","5.9"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","21 100","48.4","23 870","51.0","21 834","50.5","22 425","49.9","26 572","49.9","24 868","49.1","26 030","48.5","-6.4","4.7"
". Femmes","22 521","51.6","22 928","49.0","21 367","49.5","22 540","50.1","26 632","50.1","25 777","50.9","27 620","51.5","-3.2","7.1"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","15 445","35.6","16 019","34.2","14 356","33.2","14 310","31.8","15 900","29.8","14 642","28.9","14 396","33.1","-7.9","-1.7"
". Actifs femmes","10 205","23.5","10 246","21.9","9 447","21.9","10 185","22.7","11 992","22.5","12 263","24.2","13 152","30.2","2.3","7.2"
". Actifs total","25 650","59.2","26 265","56.1","23 803","55.1","24 495","54.5","27 892","52.3","26 905","53.1","27 548","63.3","-3.5","2.4"
". Inactifs hommes","5 635","13.0","7 851","16.8","7 478","17.3","8 115","18.0","10 840","20.3","10 226","20.2","6 474","14.9","-5.7","-36.7"
". Inactifs femmes","12 069","27.8","12 682","27.1","11 920","27.6","12 355","27.5","14 640","27.4","13 514","26.7","9 491","21.8","-7.7","-29.8"
". Inactifs total","17 704","40.8","20 533","43.9","19 398","44.9","20 470","45.5","25 480","47.7","23 740","46.9","15 965","36.7","-6.8","-32.8"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","41 530","95.2","40 654","86.9","36 037","83.4","35 830","79.7","39 708","74.6","38 808","76.6","42 575","79.4","-2.3","9.7"
". Étrangers","2 091","4.8","6 144","13.1","7 164","16.6","9 135","20.3","13 496","25.4","11 837","23.4","11 075","20.6","-12.3","-6.4"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","2 537","5.8","2 670","5.7","2 493","5.8","2 560","5.7","3 468","6.5","3 144","6.2","3 245","6.0","-9.3","3.2"
".  5 à 14 ans","4 631","10.6","5 782","12.4","4 856","11.2","5 070","11.3","6 372","12.0","6 182","12.2","6 892","12.8","-3.0","11.5"
". 15 à 24 ans","5 414","12.4","5 975","12.8","6 941","16.1","6 530","14.5","8 016","15.1","7 016","13.9","7 075","13.2","-12.5","0.8"
". 25 à 34 ans","7 833","18.0","8 356","17.9","7 331","17.0","8 965","19.9","10 744","20.2","9 621","19.0","9 411","17.5","-10.5","-2.2"
". 35 à 64 ans","19 259","44.2","19 282","41.2","16 420","38.0","15 945","35.5","19 064","35.8","19 243","38.0","21 248","39.6","0.9","10.4"
". 65 à 74 ans","2 638","6.0","3 244","6.9","3 478","8.1","3 790","8.4","3 044","5.7","2 916","5.8","3 255","6.1","-4.2","11.6"
". 75 ans et plus","1 042","2.4","1 489","3.2","1 682","3.9","2 105","4.7","2 496","4.7","2 523","5.0","2 524","4.7","1.1","0.0"
