"Quartier 3","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"PALAIS ROYAL","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","7 146","100.0","6 668","100.0","5 634","100.0","4 500","100.0","3 980","100.0","3 188","100.0","3 195","100.0","-19.9","0.2"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","3 077","43.1","2 960","44.4","2 505","44.5","2 025","45.0","1 844","46.3","1 440","45.2","1 519","47.5","-21.9","5.5"
". Femmes","4 069","56.9","3 708","55.6","3 129","55.5","2 475","55.0","2 136","53.7","1 748","54.8","1 676","52.5","-18.2","-4.1"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","2 189","30.6","1 950","29.2","1 602","28.4","1 260","28.0","1 140","28.6","871","27.3","974","34.1","-23.6","11.8"
". Actifs femmes","2 039","28.5","1 900","28.5","1 593","28.3","1 165","25.9","1 020","25.6","833","26.1","847","29.7","-18.3","1.7"
". Actifs total","4 228","59.2","3 850","57.7","3 195","56.7","2 425","53.9","2 160","54.1","1 704","53.5","1 821","63.8","-21.1","6.9"
". Inactifs hommes","886","12.4","1 010","15.1","903","16.0","765","17.0","716","17.9","569","17.8","377","13.2","-20.5","-33.7"
". Inactifs femmes","2 030","28.4","1 808","27.1","1 536","27.3","1 310","29.1","1 116","28.0","915","28.7","657","23.0","-18.0","-28.2"
". Inactifs total","2 916","40.8","2 818","42.3","2 439","43.3","2 075","46.1","1 832","45.9","1 484","46.5","1 034","36.2","-19.0","-30.3"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","6 772","94.8","6 218","93.3","5 006","88.9","3 995","88.8","3 324","83.5","2 706","84.9","2 738","85.7","-18.6","1.2"
". Étrangers","374","5.2","450","6.7","628","11.1","505","11.2","656","16.5","482","15.1","450","14.1","-26.5","-6.6"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","345","4.8","259","3.9","206","3.7","125","2.8","136","3.4","88","2.8","118","3.7","-35.3","34.1"
".  5 à 14 ans","711","9.9","608","9.1","434","7.7","305","6.8","268","6.7","244","7.7","222","6.9","-9.0","-9.0"
". 15 à 24 ans","779","10.9","859","12.9","869","15.4","565","12.6","592","14.9","377","11.8","350","11.0","-36.3","-7.2"
". 25 à 34 ans","1 195","16.7","977","14.7","820","14.6","700","15.6","672","16.9","530","16.6","734","23.0","-21.1","38.5"
". 35 à 64 ans","3 189","44.6","2 937","44.0","2 302","40.9","1 800","40.0","1 608","40.4","1 291","40.5","1 226","38.4","-19.7","-5.0"
". 65 à 74 ans","642","9.0","651","9.8","621","11.0","595","13.2","404","10.2","305","9.6","272","8.5","-24.5","-10.8"
". 75 ans et plus","283","4.0","377","5.7","382","6.8","410","9.1","300","7.5","353","11.1","273","8.5","17.7","-22.7"
