"1er   arrondissement","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","38 849","100.0","36 622","100.0","32 343","100.0","22 350","100.0","19 000","100.0","18 365","100.0","16 895","100.0","-3.3","-8.0"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","17 439","44.9","16 966","46.3","15 068","46.6","10 505","47.0","8 808","46.4","8 902","48.5","8 370","49.5","1.1","-6.0"
". Femmes","21 410","55.1","19 656","53.7","17 275","53.4","11 845","53.0","10 192","53.6","9 463","51.5","8 525","50.5","-7.2","-9.9"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","12 511","32.4","11 354","31.0","9 989","30.9","6 560","29.4","5 500","28.8","5 649","30.8","5 384","35.6","2.7","-4.7"
". Actifs femmes","10 739","27.8","9 861","26.9","8 568","26.5","5 955","26.6","4 784","25.1","4 793","26.1","4 511","29.8","0.2","-5.9"
". Actifs total","23 250","60.1","21 215","57.9","18 557","57.4","12 515","56.0","10 284","53.9","10 442","56.9","9 895","65.4","1.5","-5.2"
". Inactifs hommes","4 813","12.4","5 612","15.3","5 079","15.7","3 945","17.7","3 380","17.7","3 253","17.7","2 074","13.7","-3.8","-36.2"
". Inactifs femmes","10 606","27.4","9 795","26.7","8 707","26.9","5 890","26.4","5 408","28.4","4 670","25.4","3 156","20.9","-13.6","-32.4"
". Inactifs total","15 419","39.9","15 407","42.1","13 786","42.6","9 835","44.0","8 788","46.1","7 923","43.1","5 230","34.6","-9.8","-34.0"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","36 543","94.1","33 331","91.0","28 404","87.8","19 020","85.1","15 468","81.4","15 298","83.3","14 579","86.3","-1.1","-4.7"
". Étrangers","2 306","5.9","3 291","9.0","3 939","12.2","3 330","14.9","3 532","18.6","3 067","16.7","2 316","13.7","-13.2","-24.5"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","2 002","5.2","1 551","4.2","1 352","4.2","760","3.4","632","3.3","650","3.5","604","3.6","2.8","-7.1"
".  5 à 14 ans","3 609","9.3","3 482","9.5","2 740","8.5","1 705","7.6","1 492","7.9","1 305","7.1","1 166","6.9","-12.5","-10.7"
". 15 à 24 ans","4 438","11.4","4 846","13.2","5 152","15.9","2 970","13.3","2 628","13.8","2 379","13.0","1 973","11.7","-9.5","-17.1"
". 25 à 34 ans","6 863","17.7","5 844","16.0","4 937","15.3","3 665","16.4","3 488","18.4","3 770","20.5","4 117","24.4","8.1","9.2"
". 35 à 64 ans","17 279","44.5","15 856","43.3","13 043","40.3","8 760","39.2","7 324","38.5","7 288","39.7","6 453","38.2","-0.5","-11.5"
". 65 à 74 ans","3 179","8.2","3 311","9.0","3 319","10.3","2 825","12.6","1 832","9.6","1 394","7.6","1 289","7.6","-23.9","-7.5"
". 75 ans et plus","1 299","3.3","1 732","4.7","1 800","5.6","1 665","7.4","1 604","8.4","1 579","8.6","1 293","7.7","-1.6","-18.1"
