"Quartier 64","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"CHAILLOT","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","36 543","100.0","35 719","100.0","31 643","100.0","26 980","100.0","22 988","100.0","21 757","100.0","21 213","100.0","-5.4","-2.5"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","14 546","39.8","14 919","41.8","13 242","41.8","11 915","44.2","10 312","44.9","9 863","45.3","9 878","46.6","-4.4","0.2"
". Femmes","21 997","60.2","20 800","58.2","18 401","58.2","15 065","55.8","12 676","55.1","11 894","54.7","11 335","53.4","-6.2","-4.7"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","9 533","26.2","8 912","25.0","7 877","24.9","6 910","25.6","5 756","24.9","5 532","25.4","5 557","29.9","-3.9","0.5"
". Actifs femmes","9 876","27.2","9 430","26.4","8 257","26.1","6 200","23.0","4 964","21.5","4 918","22.6","4 932","26.5","-0.9","0.3"
". Actifs total","19 409","53.4","18 342","51.4","16 134","51.0","13 110","48.6","10 720","46.4","10 450","48.0","10 489","56.5","-2.5","0.4"
". Inactifs hommes","4 986","13.7","6 007","16.8","5 365","17.0","5 005","18.6","4 660","20.2","4 331","19.9","2 973","16.0","-7.1","-31.4"
". Inactifs femmes","11 923","32.8","11 370","31.8","10 144","32.1","8 865","32.9","7 712","33.4","6 976","32.1","5 119","27.5","-9.5","-26.6"
". Inactifs total","16 909","46.6","17 377","48.6","15 509","49.0","13 870","51.4","12 372","53.6","11 307","52.0","8 092","43.5","-8.6","-28.4"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","32 997","90.3","31 119","87.1","26 870","84.9","22 040","81.7","17 724","77.1","17 124","78.7","17 028","80.3","-3.4","-0.6"
". Étrangers","3 546","9.7","4 600","12.9","4 773","15.1","4 940","18.3","5 264","22.9","4 633","21.3","4 185","19.7","-12.0","-9.7"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","1 734","4.7","1 343","3.8","1 108","3.5","985","3.7","872","3.8","810","3.7","850","4.0","-7.1","4.9"
".  5 à 14 ans","3 614","9.9","3 407","9.5","2 721","8.6","2 495","9.2","1 748","7.6","1 898","8.7","1 782","8.4","8.6","-6.1"
". 15 à 24 ans","4 413","12.1","5 498","15.4","5 402","17.1","4 225","15.7","3 312","14.4","2 953","13.6","2 691","12.7","-10.8","-8.9"
". 25 à 34 ans","6 010","16.4","5 201","14.6","4 269","13.5","4 075","15.1","3 728","16.2","3 225","14.8","3 449","16.3","-13.5","6.9"
". 35 à 64 ans","15 698","43.0","14 833","41.5","12 434","39.3","9 955","36.9","8 792","38.2","8 618","39.6","8 530","40.2","-2.0","-1.0"
". 65 à 74 ans","3 335","9.1","3 442","9.6","3 507","11.1","3 055","11.3","2 068","9.0","1 994","9.2","1 867","8.8","-3.6","-6.4"
". 75 ans et plus","1 514","4.1","1 995","5.6","2 202","7.0","2 190","8.1","2 468","10.7","2 259","10.4","2 044","9.6","-8.5","-9.5"
