"Quartier 63","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"PORTE DAUPHINE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","36 648","100.0","39 033","100.0","37 931","100.0","33 860","100.0","30 672","100.0","29 222","100.0","27 423","100.0","-4.7","-6.2"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","14 711","40.1","16 087","41.2","15 920","42.0","14 950","44.2","13 780","44.9","13 249","45.3","12 680","46.2","-3.9","-4.3"
". Femmes","21 937","59.9","22 946","58.8","22 011","58.0","18 910","55.8","16 892","55.1","15 973","54.7","14 743","53.8","-5.4","-7.7"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","9 102","25.2","9 264","23.7","9 109","24.0","8 345","24.6","7 540","24.5","7 124","24.4","6 556","27.5","-5.5","-8.0"
". Actifs femmes","9 423","26.1","9 897","25.4","9 328","24.6","7 470","22.1","6 328","20.6","6 327","21.7","5 775","24.2","0.0","-8.7"
". Actifs total","18 525","51.2","19 161","49.1","18 437","48.6","15 815","46.7","13 868","45.1","13 451","46.0","12 331","51.7","-3.0","-8.3"
". Inactifs hommes","5 308","14.7","6 823","17.5","6 811","18.0","6 605","19.5","6 336","20.6","6 125","21.0","4 290","18.0","-3.3","-30.0"
". Inactifs femmes","12 315","34.1","13 049","33.4","12 683","33.4","11 440","33.8","10 564","34.3","9 646","33.0","7 227","30.3","-8.7","-25.1"
". Inactifs total","17 623","48.8","19 872","50.9","19 494","51.4","18 045","53.3","16 900","54.9","15 771","54.0","11 517","48.3","-6.7","-27.0"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","33 391","91.1","33 614","86.1","32 027","84.4","27 250","80.5","24 260","79.1","23 205","79.4","22 459","81.9","-4.3","-3.2"
". Étrangers","3 257","8.9","5 419","13.9","5 904","15.6","6 610","19.5","6 412","20.9","6 017","20.6","4 939","18.0","-6.2","-17.9"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","1 834","5.0","1 569","4.0","1 331","3.5","1 060","3.1","992","3.2","1 030","3.5","1 036","3.8","3.8","0.6"
".  5 à 14 ans","4 137","11.3","4 336","11.1","3 687","9.7","3 260","9.6","2 868","9.4","2 814","9.6","2 539","9.3","-1.9","-9.8"
". 15 à 24 ans","5 012","13.7","6 461","16.6","7 235","19.1","6 010","17.7","4 680","15.3","4 361","14.9","3 944","14.4","-6.8","-9.6"
". 25 à 34 ans","5 853","16.0","5 758","14.8","5 417","14.3","5 110","15.1","4 324","14.1","3 952","13.5","3 737","13.6","-8.6","-5.4"
". 35 à 64 ans","15 029","41.0","15 738","40.3","14 639","38.6","12 645","37.3","12 012","39.2","11 493","39.3","10 813","39.4","-4.3","-5.9"
". 65 à 74 ans","2 943","8.0","3 256","8.3","3 469","9.1","3 375","10.0","2 868","9.4","2 693","9.2","2 517","9.2","-6.1","-6.5"
". 75 ans et plus","1 340","3.7","1 915","4.9","2 153","5.7","2 400","7.1","2 928","9.5","2 879","9.9","2 837","10.3","-1.7","-1.5"
