"Quartier 61","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"AUTEUIL","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","80 786","100.0","91 517","100.0","85 938","100.0","78 640","100.0","74 124","100.0","71 062","100.0","67 967","100.0","-4.1","-4.4"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","33 891","42.0","39 326","43.0","36 553","42.5","33 890","43.1","32 176","43.4","30 885","43.5","29 944","44.1","-4.0","-3.0"
". Femmes","46 895","58.0","52 191","57.0","49 385","57.5","44 750","56.9","41 948","56.6","40 177","56.5","38 023","55.9","-4.2","-5.4"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","21 114","27.0","22 946","25.1","20 990","24.4","19 875","25.3","17 576","23.6","16 308","22.9","15 619","26.3","-7.2","-4.2"
". Actifs femmes","17 603","22.5","20 179","22.0","19 069","22.2","17 245","21.9","15 852","21.3","15 615","22.0","15 634","26.3","-1.5","0.1"
". Actifs total","38 717","49.4","43 125","47.1","40 059","46.6","37 120","47.2","33 428","45.0","31 923","44.9","31 253","52.7","-4.5","-2.1"
". Inactifs hommes","11 763","15.0","16 380","17.9","15 563","18.1","14 015","17.8","14 828","19.9","14 577","20.5","9 934","16.7","-1.7","-31.9"
". Inactifs femmes","27 828","35.5","32 012","35.0","30 316","35.3","27 505","35.0","26 096","35.1","24 562","34.6","18 156","30.6","-5.9","-26.1"
". Inactifs total","39 591","50.6","48 392","52.9","45 879","53.4","41 520","52.8","40 924","55.0","39 139","55.1","28 090","47.3","-4.4","-28.2"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","75 246","93.1","83 379","91.1","77 579","90.3","70 030","89.1","63 912","86.2","62 007","87.3","59 783","88.0","-3.0","-3.6"
". Étrangers","5 540","6.9","8 138","8.9","8 359","9.7","8 610","10.9","10 212","13.8","9 055","12.7","8 184","12.0","-11.3","-9.6"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","4 259","5.3","4 205","4.6","3 319","3.9","3 005","3.8","2 756","3.7","2 584","3.6","2 834","4.2","-6.2","9.7"
".  5 à 14 ans","9 143","11.3","10 337","11.3","7 740","9.0","6 680","8.5","6 320","8.5","6 058","8.5","5 790","8.5","-4.1","-4.4"
". 15 à 24 ans","9 163","11.3","13 609","14.9","14 906","17.3","11 205","14.2","10 276","13.9","9 651","13.6","8 381","12.3","-6.1","-13.2"
". 25 à 34 ans","12 270","15.2","12 487","13.6","11 542","13.4","12 775","16.2","11 224","15.1","10 118","14.2","10 180","15.0","-9.9","0.6"
". 35 à 64 ans","34 407","42.6","38 084","41.6","33 442","38.9","28 570","36.3","27 560","37.2","26 372","37.1","25 481","37.5","-4.3","-3.4"
". 65 à 74 ans","6 058","7.5","7 946","8.7","9 029","10.5","9 455","12.0","7 444","10.0","7 268","10.2","6 616","9.7","-2.4","-9.0"
". 75 ans et plus","3 008","3.7","4 849","5.3","5 960","6.9","6 950","8.8","8 544","11.5","9 011","12.7","8 685","12.8","5.5","-3.6"
