"Quartier 13","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"SAINT MERRI","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","6 740","100.0","6 639","100.0","6 079","100.0","5 130","100.0","4 584","100.0","5 022","100.0","4 824","100.0","9.6","-3.9"
"Résidences principales","-","","6 484","97.7","5 670","93.3","4 405","85.9","3 844","83.9","3 707","73.8","3 869","80.2","-3.6","4.4"
"Logements vacants (1)","-","","69","1.0","246","4.0","615","12.0","400","8.7","757","15.1","484","10.0","89.3","-36.1"
"Résidences secondaires","-","","86","1.3","163","2.7","110","2.1","340","7.4","145","2.9","183","3.8","-57.4","26.2"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","413","8.2","288","6.0","","-30.3"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","6 484","100.0","5 670","100.0","4 405","100.0","3 844","100.0","3 707","100.0","3 869","100.0","-3.6","4.4"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","6 155","94.9","5 510","97.2","3 835","87.1","3 564","92.7","3 293","88.8","3 518","90.9","-7.6","6.8"
". 1915 à 1948","0","","325","5.0","158","2.8","480","10.9","104","2.7","161","4.3","128","3.3","54.8","-20.5"
". 1949 à 1981","0","","4","0.1","2","0.0","90","2.0","176","4.6","204","5.5","181","4.7","15.9","-11.3"
". 1982 à 1989","-","","-","","-","","-","","-","","49","1.3","35","0.9","","-28.6"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","7","0.2","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","812","21.1","410","11.1","183","4.7","-49.5","-55.4"
". sans WC ou sans douche","-","","-","","-","","-","","592","15.4","350","9.4","273","7.1","-40.9","-22.0"
"Total sans confort","-","","-","","-","","-","","1 404","36.5","760","20.5","456","11.8","-45.9","-40.0"
". WC et douche, sans chauffage central","-","","-","","-","","-","","1 080","28.1","728","19.6","331","8.6","-32.6","-54.5"
". WC et douche, avec chauffage central","-","","-","","-","","-","","1 360","35.4","2 219","59.9","3 082","79.7","63.2","38.9"
"Total confort","-","","-","","-","","-","","2 440","63.5","2 947","79.5","3 413","88.2","20.8","15.8"
"Avec WC intérieurs","2 218","","2 016","31.1","2 021","35.6","2 335","53.0","2 776","72.2","3 091","83.4","3 494","90.3","11.3","13.0"
"Avec baignoire ou douche","693","","997","15.4","1 460","25.7","2 205","50.1","2 712","70.6","3 153","85.1","3 605","93.2","16.3","14.3"
