"Quartier 32","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"EUROPE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","12 548","100.0","12 747","100.0","12 213","100.0","11 285","100.0","10 744","100.0","10 648","100.0","10 210","100.0","-0.9","-4.1"
"Résidences principales","-","","12 261","96.2","11 756","96.3","10 235","90.7","9 564","89.0","8 941","84.0","8 780","86.0","-6.5","-1.8"
"Logements vacants (1)","-","","194","1.5","182","1.5","590","5.2","632","5.9","831","7.8","637","6.2","31.5","-23.3"
"Résidences secondaires","-","","292","2.3","275","2.3","460","4.1","548","5.1","196","1.8","221","2.2","-64.2","12.8"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","680","6.4","572","5.6","","-15.9"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","12 261","100.0","11 756","100.0","10 235","100.0","9 564","100.0","8 941","100.0","8 780","100.0","-6.5","-1.8"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","11 420","93.1","10 950","93.1","9 275","90.6","8 364","87.5","8 225","92.0","7 995","91.1","-1.7","-2.8"
". 1915 à 1948","0","","656","5.4","559","4.8","620","6.1","768","8.0","438","4.9","370","4.2","-43.0","-15.5"
". 1949 à 1981","0","","185","1.5","247","2.1","340","3.3","432","4.5","273","3.1","313","3.6","-36.8","14.7"
". 1982 à 1989","-","","-","","-","","-","","-","","5","0.1","10","0.1","","100.0"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","92","1.0","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","1 708","17.9","1 026","11.5","502","5.7","-39.9","-51.1"
". sans WC ou sans douche","-","","-","","-","","-","","1 196","12.5","898","10.0","815","9.3","-24.9","-9.2"
"Total sans confort","-","","-","","-","","-","","2 904","30.4","1 924","21.5","1 317","15.0","-33.7","-31.5"
". WC et douche, sans chauffage central","-","","-","","-","","-","","1 228","12.8","852","9.5","401","4.6","-30.6","-52.9"
". WC et douche, avec chauffage central","-","","-","","-","","-","","5 432","56.8","6 165","69.0","7 062","80.4","13.5","14.5"
"Total confort","-","","-","","-","","-","","6 660","69.6","7 017","78.5","7 463","85.0","5.4","6.4"
"Avec WC intérieurs","7 733","","7 406","60.4","7 063","60.1","7 085","69.2","7 044","73.7","7 252","81.1","7 577","86.3","3.0","4.5"
"Avec baignoire ou douche","5 040","","6 056","49.4","6 660","56.7","7 175","70.1","7 484","78.3","7 680","85.9","8 164","93.0","2.6","6.3"
