"Quartier 24","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"SAINT GERMAIN DES PRES","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","5 389","100.0","5 083","100.0","4 720","100.0","4 350","100.0","4 100","100.0","4 853","100.0","4 206","100.0","18.4","-13.3"
"Résidences principales","-","","4 989","98.2","4 253","90.1","3 645","83.8","3 212","78.3","3 234","66.6","3 050","72.5","0.7","-5.7"
"Logements vacants (1)","-","","44","0.9","111","2.4","320","7.4","300","7.3","992","20.4","650","15.5","230.7","-34.5"
"Résidences secondaires","-","","50","1.0","356","7.5","385","8.9","588","14.3","257","5.3","207","4.9","-56.3","-19.5"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","370","7.6","299","7.1","","-19.2"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","4 989","100.0","4 253","100.0","3 645","100.0","3 212","100.0","3 234","100.0","3 050","100.0","0.7","-5.7"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","4 479","89.8","4 052","95.3","3 530","96.8","3 144","97.9","3 120","96.5","2 958","97.0","-0.8","-5.2"
". 1915 à 1948","0","","502","10.1","177","4.2","65","1.8","12","0.4","48","1.5","47","1.5","300.0","-2.1"
". 1949 à 1981","0","","8","0.2","24","0.6","50","1.4","56","1.7","63","1.9","44","1.4","12.5","-30.2"
". 1982 à 1989","-","","-","","-","","-","","-","","3","0.1","0","0.0","","-100.0"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","1","0.0","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","480","14.9","332","10.3","136","4.5","-30.8","-59.0"
". sans WC ou sans douche","-","","-","","-","","-","","488","15.2","358","11.1","281","9.2","-26.6","-21.5"
"Total sans confort","-","","-","","-","","-","","968","30.1","690","21.3","417","13.7","-28.7","-39.6"
". WC et douche, sans chauffage central","-","","-","","-","","-","","808","25.2","565","17.5","273","9.0","-30.1","-51.7"
". WC et douche, avec chauffage central","-","","-","","-","","-","","1 436","44.7","1 979","61.2","2 360","77.4","37.8","19.3"
"Total confort","-","","-","","-","","-","","2 244","69.9","2 544","78.7","2 633","86.3","13.4","3.5"
"Avec WC intérieurs","2 051","","2 026","40.6","2 146","50.5","2 375","65.2","2 428","75.6","2 664","82.4","2 685","88.0","9.7","0.8"
"Avec baignoire ou douche","1 105","","1 619","32.5","2 023","47.6","2 470","67.8","2 552","79.5","2 782","86.0","2 862","93.8","9.0","2.9"
