"Quartier 24","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"SAINT GERMAIN DES PRES","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","11 921","100.0","11 050","100.0","9 223","100.0","7 010","100.0","5 988","100.0","5 707","100.0","5 154","100.0","-4.7","-9.7"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","4 974","41.7","4 864","44.0","3 942","42.7","3 070","43.8","2 676","44.7","2 560","44.9","2 360","45.8","-4.3","-7.8"
". Femmes","6 947","58.3","6 186","56.0","5 281","57.3","3 940","56.2","3 312","55.3","3 147","55.1","2 794","54.2","-5.0","-11.2"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","3 253","27.5","2 879","26.1","2 366","25.7","1 940","27.7","1 600","26.6","1 489","26.1","1 318","28.6","-6.9","-11.5"
". Actifs femmes","3 373","28.5","2 828","25.6","2 329","25.3","1 755","25.0","1 424","23.7","1 464","25.7","1 302","28.2","2.8","-11.1"
". Actifs total","6 626","56.0","5 707","51.6","4 695","50.9","3 695","52.7","3 024","50.3","2 953","51.7","2 620","56.8","-2.3","-11.3"
". Inactifs hommes","1 721","14.5","1 985","18.0","1 576","17.1","1 130","16.1","1 096","18.2","1 071","18.8","768","16.7","-2.3","-28.3"
". Inactifs femmes","3 484","29.4","3 358","30.4","2 952","32.0","2 185","31.2","1 888","31.4","1 683","29.5","1 221","26.5","-10.9","-27.5"
". Inactifs total","5 205","44.0","5 343","48.4","4 528","49.1","3 315","47.3","2 984","49.7","2 754","48.3","1 989","43.2","-7.7","-27.8"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","11 259","94.4","10 007","90.6","8 230","89.2","6 065","86.5","5 100","85.2","4 897","85.8","4 425","85.9","-4.0","-9.6"
". Étrangers","662","5.6","1 043","9.4","993","10.8","945","13.5","888","14.8","810","14.2","729","14.1","-8.8","-10.0"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","660","5.5","465","4.2","320","3.5","305","4.4","164","2.7","197","3.5","172","3.3","20.1","-12.7"
".  5 à 14 ans","1 088","9.1","1 122","10.2","789","8.6","525","7.5","504","8.4","401","7.0","373","7.2","-20.4","-7.0"
". 15 à 24 ans","1 445","12.1","1 621","14.7","1 628","17.7","1 025","14.6","896","15.0","838","14.7","699","13.6","-6.5","-16.6"
". 25 à 34 ans","2 100","17.6","1 778","16.1","1 361","14.8","1 285","18.3","1 028","17.2","973","17.0","880","17.1","-5.4","-9.6"
". 35 à 64 ans","5 046","42.3","4 477","40.5","3 508","38.0","2 565","36.6","2 340","39.1","2 211","38.7","2 044","39.7","-5.5","-7.6"
". 65 à 74 ans","995","8.3","1 043","9.4","977","10.6","775","11.1","460","7.7","516","9.0","505","9.8","12.2","-2.1"
". 75 ans et plus","497","4.2","544","4.9","640","6.9","530","7.6","596","10.0","571","10.0","481","9.3","-4.2","-15.8"
