"Quartier 51","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"MAISON BLANCHE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","64 418","100.0","64 133","100.0","65 727","100.0","65 355","100.0","64 660","100.0","62 288","100.0","64 797","100.0","-3.7","4.0"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","29 872","46.4","30 208","47.1","30 753","46.8","30 480","46.6","29 924","46.3","28 657","46.0","30 284","46.7","-4.2","5.7"
". Femmes","34 546","53.6","33 925","52.9","34 974","53.2","34 875","53.4","34 736","53.7","33 631","54.0","34 513","53.3","-3.2","2.6"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","20 825","32.4","19 195","29.9","19 094","29.1","18 530","28.4","17 660","27.2","16 613","26.7","17 110","30.6","-5.9","3.0"
". Actifs femmes","15 025","23.4","14 794","23.1","14 948","22.7","15 645","23.9","16 084","24.8","16 377","26.3","16 884","30.2","1.8","3.1"
". Actifs total","35 850","55.8","33 989","53.0","34 042","51.8","34 175","52.3","33 744","52.0","32 990","53.0","33 994","60.8","-2.2","3.0"
". Inactifs hommes","8 997","14.0","11 013","17.2","11 659","17.7","11 950","18.3","12 500","19.3","12 044","19.3","8 707","15.6","-3.6","-27.7"
". Inactifs femmes","19 424","30.2","19 131","29.8","20 026","30.5","19 230","29.4","18 652","28.7","17 254","27.7","13 228","23.7","-7.5","-23.3"
". Inactifs total","28 421","44.2","30 144","47.0","31 685","48.2","31 180","47.7","31 152","48.0","29 298","47.0","21 935","39.2","-6.0","-25.1"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","62 928","97.7","61 048","95.2","61 350","93.3","59 195","90.6","56 376","87.2","54 816","88.0","57 718","89.1","-2.8","5.3"
". Étrangers","1 490","2.3","3 085","4.8","4 377","6.7","6 160","9.4","8 284","12.8","7 472","12.0","7 079","10.9","-9.8","-5.3"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","4 163","6.5","3 440","5.4","3 495","5.3","3 375","5.2","2 792","4.3","2 861","4.6","2 967","4.6","2.5","3.7"
".  5 à 14 ans","7 718","12.0","8 220","12.8","7 292","11.1","7 140","10.9","6 576","10.2","5 446","8.7","5 901","9.1","-17.2","8.4"
". 15 à 24 ans","7 883","12.2","8 309","13.0","10 625","16.2","9 935","15.2","9 776","15.1","8 999","14.4","8 274","12.8","-7.9","-8.1"
". 25 à 34 ans","11 020","17.1","9 856","15.4","9 613","14.6","12 310","18.8","12 380","19.1","12 010","19.3","12 666","19.5","-3.0","5.5"
". 35 à 64 ans","27 847","43.2","27 050","42.2","25 825","39.3","23 115","35.4","23 804","36.8","23 567","37.8","24 910","38.4","-1.0","5.7"
". 65 à 74 ans","3 994","6.2","4 802","7.5","5 910","9.0","5 920","9.1","4 836","7.5","4 792","7.7","5 250","8.1","-0.9","9.6"
". 75 ans et plus","1 646","2.6","2 456","3.8","2 967","4.5","3 560","5.4","4 496","7.0","4 613","7.4","4 829","7.5","2.6","4.7"
