"Quartier 52","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"CROULEBARBE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","21 453","100.0","22 360","100.0","22 049","100.0","20 415","100.0","19 620","100.0","19 967","100.0","19 526","100.0","1.8","-2.2"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","9 827","45.8","10 317","46.1","10 132","46.0","9 305","45.6","8 624","44.0","8 761","43.9","8 739","44.8","1.6","-0.3"
". Femmes","11 626","54.2","12 043","53.9","11 917","54.0","11 110","54.4","10 996","56.0","11 206","56.1","10 787","55.2","1.9","-3.7"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","6 659","31.4","6 591","29.5","5 958","27.0","5 330","26.1","4 800","24.3","4 916","24.6","4 836","27.9","2.4","-1.6"
". Actifs femmes","5 103","24.0","5 386","24.1","5 207","23.6","5 345","26.2","5 280","26.8","5 467","27.4","5 242","30.3","3.5","-4.1"
". Actifs total","11 762","55.4","11 977","53.6","11 165","50.6","10 675","52.3","10 080","51.1","10 383","52.0","10 078","58.2","3.0","-2.9"
". Inactifs hommes","2 958","13.9","3 726","16.7","4 174","18.9","3 975","19.5","3 924","19.9","3 845","19.3","2 779","16.0","-2.0","-27.7"
". Inactifs femmes","6 505","30.6","6 657","29.8","6 710","30.4","5 765","28.2","5 716","29.0","5 739","28.7","4 463","25.8","0.4","-22.2"
". Inactifs total","9 463","44.6","10 383","46.4","10 884","49.4","9 740","47.7","9 640","48.9","9 584","48.0","7 242","41.8","-0.6","-24.4"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","20 609","96.1","21 032","94.1","20 403","92.5","18 310","89.7","17 560","89.5","18 014","90.2","17 735","90.8","2.6","-1.5"
". Étrangers","844","3.9","1 328","5.9","1 646","7.5","2 105","10.3","2 060","10.5","1 953","9.8","1 791","9.2","-5.2","-8.3"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","1 142","5.3","1 026","4.6","1 049","4.8","715","3.5","904","4.6","848","4.2","707","3.6","-6.2","-16.6"
".  5 à 14 ans","2 268","10.6","2 320","10.4","2 010","9.1","1 420","7.0","1 432","7.3","1 614","8.1","1 499","7.7","12.7","-7.1"
". 15 à 24 ans","2 345","10.9","2 811","12.6","3 286","14.9","3 130","15.3","2 740","14.0","2 533","12.7","2 471","12.7","-7.6","-2.4"
". 25 à 34 ans","3 510","16.4","3 370","15.1","3 486","15.8","3 860","18.9","4 008","20.4","3 804","19.1","3 916","20.1","-5.1","2.9"
". 35 à 64 ans","9 491","44.2","9 658","43.2","8 810","40.0","7 440","36.4","7 116","36.3","7 391","37.0","7 116","36.4","3.9","-3.7"
". 65 à 74 ans","1 685","7.9","1 975","8.8","2 184","9.9","2 375","11.6","1 696","8.6","1 599","8.0","1 666","8.5","-5.7","4.2"
". 75 ans et plus","784","3.7","1 200","5.4","1 224","5.6","1 475","7.2","1 724","8.8","2 178","10.9","2 151","11.0","26.3","-1.2"
