"Quartier 51","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"MAISON BLANCHE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","26 201","100.0","26 812","100.0","29 482","100.0","32 810","100.0","35 440","100.0","35 300","100.0","37 175","100.0","-0.4","5.3"
"Résidences principales","-","","25 963","96.8","27 551","93.5","29 440","89.7","31 100","87.8","30 799","87.2","32 631","87.8","-1.0","5.9"
"Logements vacants (1)","-","","329","1.2","1 177","4.0","2 565","7.8","3 056","8.6","2 313","6.6","3 077","8.3","-24.3","33.0"
"Résidences secondaires","-","","520","1.9","754","2.6","805","2.5","1 284","3.6","420","1.2","570","1.5","-67.3","35.7"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","1 768","5.0","897","2.4","","-49.3"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","25 963","100.0","27 551","100.0","29 440","100.0","31 100","100.0","30 799","100.0","32 631","100.0","-1.0","5.9"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","13 553","52.2","11 964","43.4","7 685","26.1","6 672","21.5","5 971","19.4","4 932","15.1","-10.5","-17.4"
". 1915 à 1948","0","","9 594","37.0","9 122","33.1","9 890","33.6","9 540","30.7","8 309","27.0","8 869","27.2","-12.9","6.7"
". 1949 à 1981","0","","2 816","10.8","6 465","23.5","11 865","40.3","14 888","47.9","15 259","49.5","15 152","46.4","2.5","-0.7"
". 1982 à 1989","-","","-","","-","","-","","-","","1 260","4.1","1 349","4.1","","7.1"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","2 329","7.1","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","3 212","10.3","1 326","4.3","544","1.7","-58.7","-59.0"
". sans WC ou sans douche","-","","-","","-","","-","","4 704","15.1","2 475","8.0","1 643","5.0","-47.4","-33.6"
"Total sans confort","-","","-","","-","","-","","7 916","25.5","3 801","12.3","2 187","6.7","-52.0","-42.5"
". WC et douche, sans chauffage central","-","","-","","-","","-","","3 424","11.0","2 514","8.2","970","3.0","-26.6","-61.4"
". WC et douche, avec chauffage central","-","","-","","-","","-","","19 760","63.5","24 484","79.5","29 474","90.3","23.9","20.4"
"Total confort","-","","-","","-","","-","","23 184","74.5","26 998","87.7","30 444","93.3","16.5","12.8"
"Avec WC intérieurs","12 771","","15 119","58.2","17 581","63.8","23 425","79.6","26 300","84.6","28 641","93.0","31 204","95.6","8.9","8.9"
"Avec baignoire ou douche","3 173","","7 852","30.2","12 624","45.8","19 930","67.7","24 808","79.8","27 830","90.4","31 327","96.0","12.2","12.6"
