"Quartier 54","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"PARC DE MONTSOURIS","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","5 954","100.0","6 367","100.0","6 644","100.0","7 930","100.0","8 364","100.0","8 449","100.0","8 968","100.0","1.0","6.1"
"Résidences principales","-","","6 088","95.6","6 026","90.7","7 055","89.0","7 240","86.6","7 343","86.9","7 692","85.8","1.4","4.8"
"Logements vacants (1)","-","","133","2.1","254","3.8","435","5.5","672","8.0","597","7.1","841","9.4","-11.2","40.9"
"Résidences secondaires","-","","146","2.3","364","5.5","440","5.5","452","5.4","113","1.3","231","2.6","-75.0","104.4"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","396","4.7","204","2.3","","-48.5"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","6 088","100.0","6 026","100.0","7 055","100.0","7 240","100.0","7 343","100.0","7 692","100.0","1.4","4.8"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","3 922","64.4","2 993","49.7","3 010","42.7","2 636","36.4","2 099","28.6","2 251","29.3","-20.4","7.2"
". 1915 à 1948","0","","1 650","27.1","2 126","35.3","1 460","20.7","1 496","20.7","1 668","22.7","1 470","19.1","11.5","-11.9"
". 1949 à 1981","0","","516","8.5","907","15.1","2 585","36.6","3 108","42.9","3 195","43.5","3 040","39.5","2.8","-4.9"
". 1982 à 1989","-","","-","","-","","-","","-","","381","5.2","320","4.2","","-16.0"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","611","7.9","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","568","7.8","275","3.7","165","2.1","-51.6","-40.0"
". sans WC ou sans douche","-","","-","","-","","-","","860","11.9","501","6.8","344","4.5","-41.7","-31.3"
"Total sans confort","-","","-","","-","","-","","1 428","19.7","776","10.6","509","6.6","-45.7","-34.4"
". WC et douche, sans chauffage central","-","","-","","-","","-","","988","13.6","774","10.5","378","4.9","-21.7","-51.2"
". WC et douche, avec chauffage central","-","","-","","-","","-","","4 824","66.6","5 793","78.9","6 805","88.5","20.1","17.5"
"Total confort","-","","-","","-","","-","","5 812","80.3","6 567","89.4","7 183","93.4","13.0","9.4"
"Avec WC intérieurs","3 225","","3 570","58.6","3 994","66.3","5 600","79.4","6 384","88.2","6 827","93.0","7 306","95.0","6.9","7.0"
"Avec baignoire ou douche","1 227","","2 097","34.4","3 111","51.6","5 245","74.3","6 100","84.3","6 808","92.7","7 404","96.3","11.6","8.8"
