"Quartier 55","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"PETIT MONTROUGE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","49 809","100.0","49 813","100.0","46 565","100.0","42 380","100.0","38 960","100.0","37 540","100.0","37 230","100.0","-3.6","-0.8"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","21 721","43.6","21 856","43.9","20 331","43.7","18 840","44.5","16 876","43.3","16 455","43.8","16 651","44.7","-2.5","1.2"
". Femmes","28 088","56.4","27 957","56.1","26 234","56.3","23 540","55.5","22 084","56.7","21 085","56.2","20 579","55.3","-4.5","-2.4"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","14 177","28.9","13 536","27.2","12 182","26.2","10 930","25.8","9 468","24.2","9 182","24.5","9 411","28.7","-3.0","2.5"
". Actifs femmes","11 719","23.9","11 980","24.0","11 176","24.0","10 535","24.9","9 908","25.3","10 036","26.7","10 104","30.8","1.3","0.7"
". Actifs total","25 896","52.8","25 516","51.2","23 358","50.2","21 465","50.6","19 376","49.6","19 218","51.2","19 515","59.5","-0.8","1.5"
". Inactifs hommes","7 156","14.6","8 320","16.7","8 149","17.5","7 910","18.7","7 540","19.3","7 273","19.4","4 968","15.1","-3.5","-31.7"
". Inactifs femmes","16 018","32.6","15 977","32.1","15 058","32.3","13 005","30.7","12 176","31.1","11 049","29.4","8 313","25.3","-9.3","-24.8"
". Inactifs total","23 174","47.2","24 297","48.8","23 207","49.8","20 915","49.4","19 716","50.4","18 322","48.8","13 281","40.5","-7.1","-27.5"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","48 268","96.9","47 453","95.3","44 169","94.9","39 070","92.2","35 248","90.5","34 103","90.8","33 945","91.2","-3.2","-0.5"
". Étrangers","1 541","3.1","2 360","4.7","2 396","5.1","3 310","7.8","3 712","9.5","3 437","9.2","3 285","8.8","-7.4","-4.4"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","2 667","5.4","2 111","4.2","1 895","4.1","1 750","4.1","1 580","4.1","1 547","4.1","1 551","4.2","-2.1","0.3"
".  5 à 14 ans","5 354","10.7","5 255","10.5","3 979","8.5","3 605","8.5","3 204","8.2","2 962","7.9","2 883","7.7","-7.6","-2.7"
". 15 à 24 ans","5 261","10.6","6 452","13.0","7 369","15.8","6 075","14.3","5 012","12.9","4 831","12.9","4 440","11.9","-3.6","-8.1"
". 25 à 34 ans","7 719","15.5","7 016","14.1","6 379","13.7","7 440","17.6","7 248","18.6","6 966","18.6","7 482","20.1","-3.9","7.4"
". 35 à 64 ans","21 788","43.7","21 102","42.4","18 344","39.4","15 005","35.4","13 604","34.9","13 870","36.9","13 978","37.5","2.0","0.8"
". 65 à 74 ans","4 304","8.6","4 909","9.9","5 242","11.3","4 740","11.2","3 932","10.1","3 287","8.8","3 119","8.4","-16.4","-5.1"
". 75 ans et plus","1 977","4.0","2 968","6.0","3 357","7.2","3 765","8.9","4 380","11.2","4 077","10.9","3 777","10.1","-6.9","-7.4"
