"PARC DE MONTSOURIS","",""
"SUPERFICIES ( hectares )","135.7","100.0%"
"dont    
. voirie","27.2","20.1%"
". voies d'eau","0.0","0.0%"
". espaces verts publics","32.4","23.9%"
". domaine ferroviaire","3.1","2.3%"
". équipements","42.7","31.4%"
". tissu urbain ordinaire (habitation, bureaux…)","30.4","22.4%"
