"Quartier 53","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"MONTPARNASSE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","12 295","100.0","11 953","100.0","11 719","100.0","11 550","100.0","11 696","100.0","11 851","100.0","11 962","100.0","1.3","0.9"
"Résidences principales","-","","11 635","97.3","11 028","94.1","10 115","87.6","10 340","88.4","10 097","85.2","9 621","80.4","-2.4","-4.7"
"Logements vacants (1)","-","","130","1.1","284","2.4","910","7.9","820","7.0","806","6.8","1 295","10.8","-1.7","60.7"
"Résidences secondaires","-","","188","1.6","407","3.5","525","4.5","536","4.6","257","2.2","461","3.9","-52.1","79.4"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","691","5.8","585","4.9","","-15.3"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","11 635","100.0","11 028","100.0","10 115","100.0","10 340","100.0","10 097","100.0","9 621","100.0","-2.4","-4.7"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","10 187","87.6","8 984","81.5","7 565","74.8","5 576","53.9","6 128","60.7","5 662","58.9","9.9","-7.6"
". 1915 à 1948","0","","1 012","8.7","1 222","11.1","1 380","13.6","2 376","23.0","1 497","14.8","1 313","13.6","-37.0","-12.3"
". 1949 à 1981","0","","436","3.7","822","7.5","1 170","11.6","2 388","23.1","2 092","20.7","2 106","21.9","-12.4","0.7"
". 1982 à 1989","-","","-","","-","","-","","-","","380","3.8","330","3.4","","-13.2"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","210","2.2","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","1 312","12.7","722","7.2","282","2.9","-45.0","-60.9"
". sans WC ou sans douche","-","","-","","-","","-","","1 488","14.4","899","8.9","590","6.1","-39.6","-34.4"
"Total sans confort","-","","-","","-","","-","","2 800","27.1","1 621","16.1","872","9.1","-42.1","-46.2"
". WC et douche, sans chauffage central","-","","-","","-","","-","","2 184","21.1","1 675","16.6","669","7.0","-23.3","-60.1"
". WC et douche, avec chauffage central","-","","-","","-","","-","","5 356","51.8","6 801","67.4","8 080","84.0","27.0","18.8"
"Total confort","-","","-","","-","","-","","7 540","72.9","8 476","83.9","8 749","90.9","12.4","3.2"
"Avec WC intérieurs","5 950","","5 934","51.0","6 363","57.7","7 085","70.0","8 292","80.2","8 896","88.1","8 927","92.8","7.3","0.3"
"Avec baignoire ou douche","2 576","","3 659","31.4","4 934","44.7","6 455","63.8","8 284","80.1","8 955","88.7","9 161","95.2","8.1","2.3"
