"Quartier 60","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"JAVEL","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","17 196","100.0","19 999","100.0","21 748","100.0","23 835","100.0","25 776","100.0","27 831","100.0","29 673","100.0","8.0","6.6"
"Résidences principales","-","","19 262","96.3","20 313","93.4","21 805","91.5","22 376","86.8","24 279","87.2","25 789","86.9","8.5","6.2"
"Logements vacants (1)","-","","408","2.0","776","3.6","1 220","5.1","2 464","9.6","1 902","6.8","2 473","8.3","-22.8","30.0"
"Résidences secondaires","-","","329","1.6","659","3.0","810","3.4","936","3.6","570","2.0","691","2.3","-39.1","21.2"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","1 080","3.9","720","2.4","","-33.3"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","19 262","100.0","20 313","100.0","21 805","100.0","22 376","100.0","24 279","100.0","25 789","100.0","8.5","6.2"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","10 895","56.6","9 591","47.2","6 785","31.1","5 500","24.6","5 419","22.3","5 750","22.3","-1.5","6.1"
". 1915 à 1948","0","","5 319","27.6","5 605","27.6","5 425","24.9","5 264","23.5","5 141","21.2","4 627","17.9","-2.3","-10.0"
". 1949 à 1981","0","","3 048","15.8","5 117","25.2","9 595","44.0","11 612","51.9","12 237","50.4","11 998","46.5","5.4","-2.0"
". 1982 à 1989","-","","-","","-","","-","","-","","1 482","6.1","1 506","5.8","","1.6"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","1 908","7.4","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","1 616","7.2","872","3.6","397","1.5","-46.0","-54.5"
". sans WC ou sans douche","-","","-","","-","","-","","2 704","12.1","1 540","6.3","1 097","4.3","-43.0","-28.8"
"Total sans confort","-","","-","","-","","-","","4 320","19.3","2 412","9.9","1 494","5.8","-44.2","-38.1"
". WC et douche, sans chauffage central","-","","-","","-","","-","","2 604","11.6","2 097","8.6","955","3.7","-19.5","-54.5"
". WC et douche, avec chauffage central","-","","-","","-","","-","","15 452","69.1","19 770","81.4","23 340","90.5","27.9","18.1"
"Total confort","-","","-","","-","","-","","18 056","80.7","21 867","90.1","24 295","94.2","21.1","11.1"
"Avec WC intérieurs","9 584","","12 104","62.8","13 937","68.6","18 080","82.9","19 620","87.7","22 648","93.3","24 656","95.6","15.4","8.9"
"Avec baignoire ou douche","3 223","","7 375","38.3","10 710","52.7","16 315","74.8","19 200","85.8","22 626","93.2","25 031","97.1","17.8","10.6"
