"Quartier 28","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"GROS CAILLOU","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","45 950","100.0","43 413","100.0","37 928","100.0","32 505","100.0","29 932","100.0","27 992","100.0","25 156","100.0","-6.5","-10.1"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","19 150","41.7","18 565","42.8","16 156","42.6","14 230","43.8","13 076","43.7","12 460","44.5","11 496","45.7","-4.7","-7.7"
". Femmes","26 800","58.3","24 848","57.2","21 772","57.4","18 275","56.2","16 856","56.3","15 532","55.5","13 660","54.3","-7.9","-12.1"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","12 586","27.6","11 410","26.3","9 632","25.4","8 255","25.4","7 260","24.2","6 811","24.3","6 308","28.3","-6.2","-7.4"
". Actifs femmes","11 757","25.8","11 182","25.8","9 511","25.1","7 500","23.1","7 060","23.5","6 659","23.8","6 021","27.0","-5.7","-9.6"
". Actifs total","24 343","53.3","22 592","52.0","19 143","50.5","15 755","48.5","14 320","47.7","13 470","48.1","12 329","55.3","-5.9","-8.5"
". Inactifs hommes","6 466","14.2","7 155","16.5","6 524","17.2","5 975","18.4","5 916","19.7","5 649","20.2","3 704","16.6","-4.5","-34.4"
". Inactifs femmes","14 831","32.5","13 666","31.5","12 261","32.3","10 775","33.1","9 796","32.6","8 873","31.7","6 261","28.1","-9.4","-29.4"
". Inactifs total","21 297","46.7","20 821","48.0","18 785","49.5","16 750","51.5","15 712","52.3","14 522","51.9","9 965","44.7","-7.6","-31.4"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","43 527","94.7","39 810","91.7","34 237","90.3","28 520","87.7","25 576","85.4","23 717","84.7","21 416","85.1","-7.3","-9.7"
". Étrangers","2 423","5.3","3 603","8.3","3 691","9.7","3 985","12.3","4 356","14.6","4 275","15.3","3 727","14.8","-1.9","-12.8"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","2 255","4.9","1 764","4.1","1 351","3.6","1 200","3.7","1 032","3.4","932","3.3","962","3.8","-9.7","3.2"
".  5 à 14 ans","4 883","10.6","4 181","9.6","3 248","8.6","2 685","8.3","2 572","8.6","2 365","8.4","1 900","7.6","-8.0","-19.7"
". 15 à 24 ans","5 460","11.9","6 205","14.3","6 384","16.8","4 835","14.9","4 236","14.2","4 256","15.2","3 295","13.1","0.5","-22.6"
". 25 à 34 ans","7 341","16.0","6 269","14.4","5 198","13.7","5 395","16.6","5 044","16.9","4 533","16.2","4 671","18.6","-10.1","3.0"
". 35 à 64 ans","19 891","43.3","18 106","41.7","14 716","38.8","11 475","35.3","10 980","36.7","10 259","36.6","9 349","37.2","-6.6","-8.9"
". 65 à 74 ans","3 887","8.5","4 320","10.0","4 322","11.4","3 850","11.8","2 896","9.7","2 504","8.9","2 247","8.9","-13.5","-10.3"
". 75 ans et plus","1 923","4.2","2 568","5.9","2 709","7.1","3 065","9.4","3 172","10.6","3 143","11.2","2 732","10.9","-0.9","-13.1"
