"Quartier 74","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"PONT DE FLANDRE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","15 666","100.0","15 067","100.0","14 041","100.0","18 235","100.0","21 292","100.0","22 013","100.0","24 584","100.0","3.4","11.7"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","7 583","48.4","7 408","49.2","6 921","49.3","8 930","49.0","10 600","49.8","10 873","49.4","12 211","49.7","2.6","12.3"
". Femmes","8 083","51.6","7 659","50.8","7 120","50.7","9 305","51.0","10 692","50.2","11 140","50.6","12 373","50.3","4.2","11.1"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","5 431","34.7","4 988","33.1","4 755","33.9","5 350","29.3","6 708","31.4","6 338","28.8","6 590","33.9","-5.5","4.0"
". Actifs femmes","3 625","23.1","3 518","23.3","3 235","23.0","4 205","23.1","4 932","23.1","5 378","24.4","5 842","30.1","9.0","8.6"
". Actifs total","9 056","57.8","8 506","56.5","7 990","56.9","9 555","52.4","11 640","54.5","11 716","53.2","12 432","64.0","0.7","6.1"
". Inactifs hommes","2 148","13.7","2 420","16.1","2 166","15.4","3 580","19.6","3 940","18.5","4 535","20.6","2 922","15.1","15.1","-35.6"
". Inactifs femmes","4 458","28.5","4 141","27.5","3 885","27.7","5 100","28.0","5 760","27.0","5 762","26.2","4 061","20.9","0.0","-29.5"
". Inactifs total","6 606","42.2","6 561","43.5","6 051","43.1","8 680","47.6","9 700","45.5","10 297","46.8","6 983","36.0","6.2","-32.2"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","15 053","96.1","13 599","90.3","12 175","86.7","15 805","86.7","16 232","76.2","17 638","80.1","19 785","80.5","8.7","12.2"
". Étrangers","613","3.9","1 468","9.7","1 866","13.3","2 430","13.3","5 060","23.8","4 375","19.9","4 741","19.3","-13.5","8.4"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","980","6.3","825","5.5","830","5.9","1 030","5.6","1 252","5.9","1 554","7.1","1 704","6.9","24.1","9.7"
".  5 à 14 ans","1 855","11.8","1 732","11.5","1 329","9.5","2 655","14.6","2 544","11.9","2 699","12.3","3 465","14.1","6.1","28.4"
". 15 à 24 ans","2 109","13.5","1 902","12.6","2 178","15.5","2 555","14.0","3 432","16.1","3 029","13.8","3 191","13.0","-11.7","5.3"
". 25 à 34 ans","2 715","17.3","2 623","17.4","2 373","16.9","3 365","18.5","4 420","20.8","4 452","20.2","4 291","17.5","0.7","-3.6"
". 35 à 64 ans","6 756","43.1","6 387","42.4","5 491","39.1","6 410","35.2","7 776","36.5","7 981","36.3","9 568","38.9","2.6","19.9"
". 65 à 74 ans","881","5.6","1 118","7.4","1 287","9.2","1 550","8.5","1 012","4.8","1 062","4.8","1 376","5.6","4.9","29.6"
". 75 ans et plus","366","2.3","480","3.2","553","3.9","670","3.7","856","4.0","1 236","5.6","989","4.0","44.4","-20.0"
