"Quartier 74","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"PONT DE FLANDRE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","6 327","100.0","6 380","100.0","6 310","100.0","8 225","100.0","9 796","100.0","10 166","100.0","11 566","100.0","3.8","13.8"
"Résidences principales","-","","6 268","98.2","5 949","94.3","7 665","93.2","8 728","89.1","9 191","90.4","10 321","89.2","5.3","12.3"
"Logements vacants (1)","-","","36","0.6","200","3.2","445","5.4","772","7.9","729","7.2","1 054","9.1","-5.6","44.6"
"Résidences secondaires","-","","76","1.2","161","2.6","115","1.4","296","3.0","39","0.4","70","0.6","-86.8","79.5"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","207","2.0","121","1.0","","-41.5"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","6 268","100.0","5 949","100.0","7 665","100.0","8 728","100.0","9 191","100.0","10 321","100.0","5.3","12.3"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","4 401","70.2","4 325","72.7","2 620","34.2","2 716","31.1","1 946","21.2","1 823","17.7","-28.4","-6.3"
". 1915 à 1948","0","","1 710","27.3","1 231","20.7","2 265","29.5","1 412","16.2","1 700","18.5","1 360","13.2","20.4","-20.0"
". 1949 à 1981","0","","157","2.5","393","6.6","2 780","36.3","4 600","52.7","4 584","49.9","4 868","47.2","-0.3","6.2"
". 1982 à 1989","-","","-","","-","","-","","-","","961","10.5","817","7.9","","-15.0"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","1 453","14.1","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","1 120","12.8","551","6.0","184","1.8","-50.8","-66.6"
". sans WC ou sans douche","-","","-","","-","","-","","1 096","12.6","540","5.9","418","4.0","-50.7","-22.6"
"Total sans confort","-","","-","","-","","-","","2 216","25.4","1 091","11.9","602","5.8","-50.8","-44.8"
". WC et douche, sans chauffage central","-","","-","","-","","-","","1 104","12.6","951","10.3","358","3.5","-13.9","-62.4"
". WC et douche, avec chauffage central","-","","-","","-","","-","","5 408","62.0","7 149","77.8","9 361","90.7","32.2","30.9"
"Total confort","-","","-","","-","","-","","6 512","74.6","8 100","88.1","9 719","94.2","24.4","20.0"
"Avec WC intérieurs","2 539","","2 759","44.0","2 821","47.4","5 355","69.9","7 080","81.1","8 414","91.5","9 879","95.7","18.8","17.4"
"Avec baignoire ou douche","578","","1 200","19.1","1 732","29.1","4 610","60.1","7 040","80.7","8 326","90.6","9 977","96.7","18.3","19.8"
