"AMERIQUE","",""
"SUPERFICIES ( hectares )","183.6","100.0%"
"dont    
. voirie","56.4","30.7%"
". voies d'eau","0.0","0.0%"
". espaces verts publics","13.3","7.2%"
". domaine ferroviaire","0.8","0.5%"
". équipements","23.3","12.7%"
". tissu urbain ordinaire (habitation, bureaux…)","89.8","48.9%"
