"COMBAT","",""
"SUPERFICIES ( hectares )","129.5","100.0%"
"dont    
. voirie","27.7","21.4%"
". voies d'eau","0.0","0.0%"
". espaces verts publics","25.9","20.0%"
". domaine ferroviaire","0.4","0.3%"
". équipements","13.1","10.1%"
". tissu urbain ordinaire (habitation, bureaux…)","62.4","48.2%"
