"Quartier 49","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"SALPETRIERE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","9 822","100.0","9 781","100.0","9 406","100.0","9 925","100.0","10 596","100.0","11 075","100.0","11 194","100.0","4.5","1.1"
"Résidences principales","-","","9 509","97.2","8 823","93.8","9 075","91.4","9 004","85.0","9 351","84.4","9 466","84.6","3.9","1.2"
"Logements vacants (1)","-","","135","1.4","335","3.6","565","5.7","1 228","11.6","899","8.1","1 186","10.6","-26.8","31.9"
"Résidences secondaires","-","","137","1.4","248","2.6","285","2.9","364","3.4","199","1.8","215","1.9","-45.3","8.0"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","626","5.7","327","2.9","","-47.8"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","9 509","100.0","8 823","100.0","9 075","100.0","9 004","100.0","9 351","100.0","9 466","100.0","3.9","1.2"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","7 899","83.1","6 989","79.2","5 050","55.6","4 460","49.5","4 403","47.1","4 112","43.4","-1.3","-6.6"
". 1915 à 1948","0","","1 169","12.3","936","10.6","2 290","25.2","1 460","16.2","1 466","15.7","1 550","16.4","0.4","5.7"
". 1949 à 1981","0","","441","4.6","898","10.2","1 735","19.1","3 084","34.3","2 905","31.1","2 919","30.8","-5.8","0.5"
". 1982 à 1989","-","","-","","-","","-","","-","","577","6.2","506","5.3","","-12.3"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","379","4.0","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","1 164","12.9","659","7.0","289","3.1","-43.4","-56.1"
". sans WC ou sans douche","-","","-","","-","","-","","1 552","17.2","839","9.0","537","5.7","-45.9","-36.0"
"Total sans confort","-","","-","","-","","-","","2 716","30.2","1 498","16.0","826","8.7","-44.8","-44.9"
". WC et douche, sans chauffage central","-","","-","","-","","-","","1 700","18.9","1 462","15.6","638","6.7","-14.0","-56.4"
". WC et douche, avec chauffage central","-","","-","","-","","-","","4 588","51.0","6 391","68.3","8 002","84.5","39.3","25.2"
"Total confort","-","","-","","-","","-","","6 288","69.8","7 853","84.0","8 640","91.3","24.9","10.0"
"Avec WC intérieurs","4 667","","4 890","51.4","4 975","56.4","6 430","70.9","7 312","81.2","8 354","89.3","8 831","93.3","14.3","5.7"
"Avec baignoire ou douche","891","","2 115","22.2","2 994","33.9","5 300","58.4","6 816","75.7","8 191","87.6","8 986","94.9","20.2","9.7"
