"Quartier 72","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"LA   CHAPELLE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","10 269","100.0","10 021","100.0","9 971","100.0","10 785","100.0","11 468","100.0","11 624","100.0","12 547","100.0","1.4","7.9"
"Résidences principales","-","","9 701","96.8","9 473","95.0","9 425","87.4","9 228","80.5","10 139","87.2","10 855","86.5","9.9","7.1"
"Logements vacants (1)","-","","175","1.7","291","2.9","1 190","11.0","1 888","16.5","954","8.2","1 395","11.1","-49.5","46.2"
"Résidences secondaires","-","","145","1.4","207","2.1","170","1.6","352","3.1","96","0.8","113","0.9","-72.7","17.7"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","435","3.7","184","1.5","","-57.7"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","9 701","100.0","9 473","100.0","9 425","100.0","9 228","100.0","10 139","100.0","10 855","100.0","9.9","7.1"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","7 459","76.9","6 942","73.3","4 310","45.7","3 040","32.9","3 972","39.2","3 417","31.5","30.7","-14.0"
". 1915 à 1948","0","","2 096","21.6","2 222","23.5","3 835","40.7","3 396","36.8","2 809","27.7","2 899","26.7","-17.3","3.2"
". 1949 à 1981","0","","146","1.5","309","3.3","1 280","13.6","2 792","30.3","2 619","25.8","2 658","24.5","-6.2","1.5"
". 1982 à 1989","-","","-","","-","","-","","-","","739","7.3","807","7.4","","9.2"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","1 074","9.9","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","1 752","19.0","1 226","12.1","668","6.2","-30.0","-45.5"
". sans WC ou sans douche","-","","-","","-","","-","","1 600","17.3","971","9.6","724","6.7","-39.3","-25.4"
"Total sans confort","-","","-","","-","","-","","3 352","36.3","2 197","21.7","1 392","12.8","-34.5","-36.6"
". WC et douche, sans chauffage central","-","","-","","-","","-","","2 100","22.8","1 939","19.1","710","6.5","-7.7","-63.4"
". WC et douche, avec chauffage central","-","","-","","-","","-","","3 776","40.9","6 003","59.2","8 753","80.6","59.0","45.8"
"Total confort","-","","-","","-","","-","","5 876","63.7","7 942","78.3","9 463","87.2","35.2","19.2"
"Avec WC intérieurs","3 718","","3 692","38.1","3 975","42.0","5 320","56.4","6 616","71.7","8 464","83.5","9 728","89.6","27.9","14.9"
"Avec baignoire ou douche","987","","1 951","20.1","2 646","27.9","5 100","54.1","6 740","73.0","8 391","82.8","9 922","91.4","24.5","18.2"
