"18ème   arrondissement","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","266 674","100.0","256 561","100.0","236 735","100.0","209 000","100.0","187 760","100.0","187 744","100.0","184 581","100.0","0.0","-1.7"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","121 871","45.7","119 245","46.5","110 383","46.6","98 800","47.3","88 316","47.0","90 020","47.9","88 953","48.2","1.9","-1.2"
". Femmes","144 803","54.3","137 316","53.5","126 352","53.4","110 200","52.7","99 444","53.0","97 724","52.1","95 628","51.8","-1.7","-2.1"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","85 801","32.3","78 918","30.8","71 604","30.2","62 985","30.1","53 788","28.6","55 972","29.8","53 434","33.9","4.1","-4.5"
". Actifs femmes","64 258","24.2","63 534","24.8","57 926","24.5","51 925","24.8","45 164","24.0","48 033","25.6","49 273","31.2","6.4","2.6"
". Actifs total","150 059","56.5","142 452","55.5","129 530","54.7","114 910","55.0","98 952","52.6","104 005","55.4","102 707","65.1","5.1","-1.2"
". Inactifs hommes","35 446","13.3","40 327","15.7","38 779","16.4","35 815","17.1","35 020","18.6","34 048","18.1","21 852","13.8","-2.8","-35.8"
". Inactifs femmes","80 170","30.2","73 782","28.8","68 426","28.9","58 275","27.9","54 280","28.8","49 691","26.5","33 243","21.1","-8.5","-33.1"
". Inactifs total","115 616","43.5","114 109","44.5","107 205","45.3","94 090","45.0","89 300","47.4","83 739","44.6","55 095","34.9","-6.2","-34.2"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","257 995","96.7","237 413","92.5","213 263","90.1","178 305","85.3","149 868","79.8","149 017","79.4","149 368","80.9","-0.6","0.2"
". Étrangers","8 679","3.3","19 148","7.5","23 472","9.9","30 695","14.7","37 892","20.2","38 727","20.6","35 213","19.1","2.2","-9.1"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","14 726","5.5","12 000","4.7","11 066","4.7","9 545","4.6","8 848","4.7","10 082","5.4","9 576","5.2","13.9","-5.0"
".  5 à 14 ans","26 834","10.1","25 704","10.0","20 269","8.6","17 950","8.6","16 180","8.6","16 721","8.9","17 203","9.3","3.3","2.9"
". 15 à 24 ans","29 700","11.1","31 641","12.3","35 201","14.9","27 440","13.1","24 388","13.0","22 678","12.1","19 740","10.7","-7.0","-13.0"
". 25 à 34 ans","45 165","16.9","40 885","15.9","37 495","15.8","39 050","18.7","37 596","20.0","41 214","22.0","40 370","21.9","9.6","-2.0"
". 35 à 64 ans","120 960","45.4","110 938","43.2","93 562","39.5","75 550","36.1","67 516","36.0","69 100","36.8","72 509","39.3","2.3","4.9"
". 65 à 74 ans","20 158","7.6","23 613","9.2","25 322","10.7","23 890","11.4","16 548","8.8","12 670","6.7","12 359","6.7","-23.4","-2.5"
". 75 ans et plus","8 132","3.0","11 780","4.6","13 820","5.8","15 575","7.5","16 684","8.9","15 279","8.1","12 824","6.9","-8.4","-16.1"
