"Quartier 2","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"HALLES","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","20 298","100.0","19 385","100.0","17 685","100.0","11 230","100.0","9 668","100.0","10 110","100.0","8 984","100.0","4.6","-11.1"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","9 360","46.1","9 264","47.8","8 507","48.1","5 400","48.1","4 608","47.7","5 073","50.2","4 579","51.0","10.1","-9.7"
". Femmes","10 938","53.9","10 121","52.2","9 178","51.9","5 830","51.9","5 060","52.3","5 037","49.8","4 405","49.0","-0.5","-12.5"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","6 806","33.7","6 244","32.2","5 700","32.2","3 400","30.3","2 892","29.8","3 308","32.7","2 990","37.0","14.4","-9.6"
". Actifs femmes","5 411","26.8","5 025","25.9","4 547","25.7","3 095","27.6","2 344","24.1","2 651","26.2","2 430","30.1","13.1","-8.3"
". Actifs total","12 217","60.5","11 269","58.1","10 247","57.9","6 495","57.8","5 236","53.9","5 959","58.9","5 420","67.1","13.8","-9.0"
". Inactifs hommes","2 455","12.2","3 020","15.6","2 807","15.9","2 000","17.8","1 760","18.1","1 765","17.5","1 100","13.6","0.3","-37.7"
". Inactifs femmes","5 525","27.4","5 096","26.3","4 631","26.2","2 735","24.4","2 716","28.0","2 386","23.6","1 557","19.3","-12.2","-34.7"
". Inactifs total","7 980","39.5","8 116","41.9","7 438","42.1","4 735","42.2","4 476","46.1","4 151","41.1","2 657","32.9","-7.3","-36.0"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","19 198","94.6","17 526","90.4","15 436","87.3","9 355","83.3","7 864","81.3","8 376","82.8","7 807","86.9","6.5","-6.8"
". Étrangers","1 100","5.4","1 859","9.6","2 249","12.7","1 875","16.7","1 804","18.7","1 734","17.2","1 177","13.1","-3.9","-32.1"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","1 095","5.4","865","4.5","819","4.6","440","3.9","316","3.3","386","3.8","323","3.6","22.2","-16.3"
".  5 à 14 ans","1 886","9.3","1 936","10.0","1 633","9.2","855","7.6","792","8.2","707","7.0","584","6.5","-10.7","-17.4"
". 15 à 24 ans","2 287","11.3","2 515","13.0","2 795","15.8","1 425","12.7","1 416","14.6","1 365","13.5","1 108","12.3","-3.6","-18.8"
". 25 à 34 ans","3 773","18.6","3 236","16.7","2 840","16.1","2 065","18.4","1 936","20.0","2 341","23.2","2 362","26.3","20.9","0.9"
". 35 à 64 ans","9 042","44.5","8 395","43.3","7 105","40.2","4 385","39.0","3 612","37.4","3 956","39.1","3 411","38.0","9.5","-13.8"
". 65 à 74 ans","1 536","7.6","1 633","8.4","1 656","9.4","1 300","11.6","860","8.9","677","6.7","610","6.8","-21.3","-9.9"
". 75 ans et plus","578","2.8","805","4.2","837","4.7","760","6.8","736","7.6","678","6.7","586","6.5","-7.9","-13.6"
