"Quartier 53","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"MONTPARNASSE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","29 674","100.0","29 582","100.0","27 269","100.0","21 940","100.0","21 012","100.0","20 772","100.0","18 570","100.0","-1.1","-10.6"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","13 409","45.2","14 376","48.6","13 451","49.3","10 405","47.4","10 424","49.6","10 196","49.1","8 949","48.2","-2.2","-12.2"
". Femmes","16 265","54.8","15 206","51.4","13 818","50.7","11 535","52.6","10 588","50.4","10 576","50.9","9 621","51.8","-0.1","-9.0"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","7 872","28.8","7 253","24.5","6 454","23.7","5 450","24.8","4 948","23.5","4 707","22.7","4 310","25.7","-4.9","-8.4"
". Actifs femmes","6 988","25.6","6 923","23.4","6 205","22.8","5 380","24.5","4 780","22.7","4 871","23.4","4 512","26.9","1.9","-7.4"
". Actifs total","14 860","54.3","14 176","47.9","12 659","46.4","10 830","49.4","9 728","46.1","9 578","46.1","8 822","52.5","-1.5","-7.9"
". Inactifs hommes","3 791","13.9","7 123","24.1","6 997","25.7","4 955","22.6","5 544","26.3","5 489","26.4","3 716","22.1","-1.0","-32.3"
". Inactifs femmes","8 695","31.8","8 283","28.0","7 613","27.9","6 155","28.1","5 808","27.6","5 705","27.5","4 255","25.3","-1.8","-25.4"
". Inactifs total","12 486","45.7","15 406","52.1","14 610","53.6","11 110","50.6","11 352","53.9","11 194","53.9","7 971","47.5","-1.4","-28.8"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","28 057","94.6","26 642","90.1","24 116","88.4","19 150","87.3","17 840","84.9","17 384","83.7","16 012","86.2","-2.6","-7.9"
". Étrangers","1 617","5.4","2 940","9.9","3 153","11.6","2 790","12.7","3 172","15.1","3 388","16.3","2 558","13.8","6.8","-24.5"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","1 405","4.7","1 096","3.7","1 034","3.8","745","3.4","816","3.9","748","3.6","573","3.1","-8.3","-23.4"
".  5 à 14 ans","2 662","9.0","2 538","8.6","1 836","6.7","1 665","7.6","1 424","6.8","1 448","7.0","1 204","6.5","1.7","-16.9"
". 15 à 24 ans","3 286","11.1","4 532","15.3","4 828","17.7","3 295","15.0","2 892","13.8","2 834","13.6","2 540","13.7","-2.0","-10.4"
". 25 à 34 ans","4 639","15.6","5 156","17.4","4 833","17.7","4 095","18.7","4 620","22.0","4 357","21.0","3 868","20.8","-5.7","-11.2"
". 35 à 64 ans","11 896","40.1","11 987","40.5","10 198","37.4","7 990","36.4","7 552","35.9","7 783","37.5","7 090","38.2","3.1","-8.9"
". 65 à 74 ans","2 340","7.9","2 657","9.0","2 753","10.1","2 485","11.3","1 752","8.3","1 671","8.0","1 500","8.1","-4.6","-10.2"
". 75 ans et plus","1 118","3.8","1 616","5.5","1 787","6.6","1 665","7.6","1 956","9.3","1 931","9.3","1 795","9.7","-1.3","-7.0"
