"Quartier 56","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"PLAISANCE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","81 443","100.0","77 889","100.0","72 671","100.0","64 145","100.0","59 552","100.0","59 053","100.0","57 229","100.0","-0.8","-3.1"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","37 219","45.7","36 350","46.7","33 897","46.6","29 755","46.4","27 076","45.5","26 734","45.3","25 693","44.9","-1.3","-3.9"
". Femmes","44 224","54.3","41 539","53.3","38 774","53.4","34 390","53.6","32 476","54.5","32 319","54.7","31 536","55.1","-0.5","-2.4"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","25 750","31.9","23 903","30.7","22 105","30.4","18 350","28.6","16 556","27.7","15 809","26.8","15 038","30.1","-4.5","-4.9"
". Actifs femmes","19 244","23.9","19 197","24.6","17 983","24.7","16 185","25.2","15 040","25.2","16 147","27.3","16 291","32.7","7.4","0.9"
". Actifs total","44 994","55.8","43 100","55.3","40 088","55.2","34 535","53.8","31 596","52.9","31 956","54.1","31 329","62.8","1.1","-2.0"
". Inactifs hommes","11 173","13.9","12 447","16.0","11 792","16.2","11 405","17.8","10 716","17.9","10 925","18.5","6 957","13.9","2.0","-36.3"
". Inactifs femmes","24 491","30.4","22 342","28.7","20 791","28.6","18 205","28.4","17 436","29.2","16 172","27.4","11 606","23.3","-7.2","-28.2"
". Inactifs total","35 664","44.2","34 789","44.7","32 583","44.8","29 610","46.2","28 152","47.1","27 097","45.9","18 563","37.2","-3.7","-31.5"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","79 631","97.8","73 601","94.5","66 860","92.0","56 890","88.7","51 892","87.1","51 744","87.6","51 036","89.2","-0.3","-1.4"
". Étrangers","1 812","2.2","4 288","5.5","5 811","8.0","7 255","11.3","7 660","12.9","7 309","12.4","6 193","10.8","-4.6","-15.3"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","4 770","5.9","3 601","4.6","3 588","4.9","3 260","5.1","2 720","4.6","2 748","4.7","2 441","4.3","1.0","-11.2"
".  5 à 14 ans","9 294","11.4","8 313","10.7","6 481","8.9","5 745","9.0","5 792","9.7","5 528","9.4","4 896","8.6","-4.6","-11.4"
". 15 à 24 ans","9 974","12.2","10 395","13.3","11 200","15.4","8 655","13.5","7 624","12.8","7 855","13.3","7 004","12.2","3.0","-10.8"
". 25 à 34 ans","13 814","17.0","12 712","16.3","11 999","16.5","12 450","19.4","11 776","19.8","11 714","19.8","12 086","21.1","-0.5","3.2"
". 35 à 64 ans","35 112","43.1","33 094","42.5","28 500","39.2","22 855","35.6","21 836","36.7","22 296","37.8","22 043","38.5","2.1","-1.1"
". 65 à 74 ans","5 437","6.7","6 571","8.4","7 089","9.8","6 630","10.3","4 900","8.2","4 086","6.9","4 275","7.5","-16.6","4.6"
". 75 ans et plus","2 257","2.8","3 203","4.1","3 814","5.2","4 550","7.1","4 904","8.2","4 826","8.2","4 484","7.8","-1.6","-7.1"
